scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM
LG1,3300001,3400000,3345767,5885,3390,58.731,19.5763,0.5,0.0877,0.0486
LG1,3400001,3500000,3452604,4493,2640,31.8731,38.1321,-0.0894,-0.0188,-0.0105
LG1,3500001,3600000,3549079,7226,3959,111.2489,85.2906,0.1321,0.04,0.0222
LG1,3600001,3700000,3648994,5886,3208,35.4989,65.4751,-0.2969,-0.0607,-0.0361
LG1,3700001,3800000,3752511,8041,4968,198.4632,79.5108,0.4279,0.1728,0.092
LG1,3800001,3900000,3848580,7495,4165,100.0722,49.4829,0.3383,0.0881,0.0525
LG1,3900001,4000000,3948917,7282,4030,60.4978,102.7507,-0.2588,-0.0689,-0.0382
LG1,4000001,4100000,4048355,7057,4027,124.8244,69.6339,0.2838,0.0815,0.0459
LG1,4100001,4200000,4159511,5238,3351,76.3713,30.9516,0.4232,0.0785,0.054
LG1,4200001,4300000,4251452,7505,4442,68.0807,68.8545,-0.0057,-0.0012,-0.0007
LG1,4300001,4400000,4357686,6175,3450,54.5733,72.5138,-0.1412,-0.045,-0.0273
LG1,4400001,4500000,4451545,7026,4295,75.0186,63.8936,0.0801,0.0231,0.0137
LG1,4500001,4600000,4548602,7278,4223,106.4717,54.9717,0.319,0.0889,0.0519
LG1,4600001,4700000,4649520,8185,4827,82.4118,75.5636,0.0433,0.0119,0.0068
LG1,4700001,4800000,4741353,6517,3813,122.1775,125.5971,-0.0138,-0.0049,-0.0025
LG1,4800001,4900000,4859361,5183,3049,41.2976,87.494,-0.3587,-0.0785,-0.051
LG1,4900001,5000000,4943351,4419,2159,53.4193,45.8211,0.0766,0.0309,0.0162
LG1,5000001,5100000,5050336,8144,4431,76.8281,54.1942,0.1727,0.0412,0.0241
LG1,5100001,5200000,5145408,6822,3978,129.7277,110.0759,0.0819,0.0351,0.0202
LG1,5200001,5300000,5263455,5213,3268,106.9379,91.2533,0.0791,0.0877,0.0292
LG1,5300001,5400000,5349400,5680,3354,179.484,107.7281,0.2498,0.2654,0.1319
LG1,5400001,5500000,5443686,6894,3535,62.6217,132.4252,-0.3579,-0.2246,-0.1139
LG1,5500001,5600000,5548683,7972,4477,61.8404,107.9029,-0.2714,-0.0805,-0.0505
LG1,5600001,5700000,5652395,7118,4149,279.1112,49.4386,0.699,0.2951,0.2111
LG1,5700001,5800000,5750920,6038,2880,92.6224,34.5778,0.4563,0.1083,0.0697
LG1,5800001,5900000,5844022,6088,2979,104.8735,67.6949,0.2154,0.1016,0.0579
LG1,5900001,6000000,5948488,5236,2370,160.3545,59.8158,0.4566,0.3726,0.204
LG1,6000001,6100000,6043896,4471,2195,108.6685,96.5882,0.0589,0.049,0.0241
LG1,6100001,6200000,6151324,3698,2030,92.2909,70.1064,0.1366,0.13,0.0617
LG1,6200001,6300000,6272588,2215,996,56.8731,9.8523,0.7047,0.4375,0.222
LG1,6300001,6400000,6347929,5722,3056,70.029,82.6897,-0.0829,-0.047,-0.0227
LG1,6400001,6500000,6433894,4638,2625,62.2359,44.2299,0.1691,0.1361,0.0618
LG1,6500001,6600000,6547867,4795,2527,101.2281,81.7667,0.1063,0.0787,0.0481
LG1,6600001,6700000,6651711,8014,4219,287.9334,110.1507,0.4466,0.2449,0.1527
LG1,6700001,6800000,6758019,6948,4130,140.4096,122.7965,0.0669,0.0516,0.0204
LG1,6800001,6900000,6848964,7836,4727,159.2254,144.2701,0.0493,0.037,0.0175
LG1,6900001,7000000,6950230,4236,2593,57.1321,58.5577,-0.0123,-0.0063,-0.0034
LG1,7000001,7100000,7056190,6781,3284,131.7764,84.9312,0.2162,0.1077,0.0439
LG1,7100001,7200000,7148076,6508,3428,160.5699,43.064,0.577,0.3318,0.2127
LG1,7200001,7300000,7256341,3926,2157,95.5339,42.9684,0.3795,0.2609,0.1556
LG1,7300001,7400000,7351539,6956,4199,224.7954,78.4263,0.4827,0.2826,0.1863
LG1,7400001,7500000,7455752,8171,4206,117.3962,66.2653,0.2784,0.1254,0.0779
LG1,7500001,7600000,7538111,5018,2420,40.3162,50.9948,-0.1169,-0.0549,-0.0363
LG1,7600001,7700000,7665305,6821,3343,125.1756,74.0,0.2569,0.1533,0.0916
LG1,7700001,7800000,7742571,7571,3645,145.9405,114.5804,0.1204,0.0605,0.0391
LG1,7800001,7900000,7851765,5275,2905,63.2645,70.0115,-0.0506,-0.0273,-0.0155
LG1,7900001,8000000,7951533,9939,5706,155.5759,83.811,0.2998,0.1096,0.0708
LG1,8000001,8100000,8053502,7323,3117,288.3817,32.843,0.7955,0.4117,0.3046
LG1,8100001,8200000,8143066,4052,1311,70.7679,24.625,0.4837,0.4139,0.1674
LG1,8200001,8300000,8246057,5103,2374,96.8385,67.2641,0.1802,0.1551,0.0598
LG1,8300001,8400000,8349203,5570,3140,39.5766,40.151,-0.0072,-0.0034,-0.0013
LG1,8400001,8500000,8453798,6896,3167,58.3222,94.2954,-0.2357,-0.062,-0.0419
LG1,8500001,8600000,8545700,4039,2280,50.7716,49.5543,0.0121,0.0056,0.0027
LG1,8600001,8700000,8658999,7333,4230,219.2794,136.0711,0.2342,0.1685,0.0682
LG1,8700001,8800000,8742193,8541,4939,101.1034,78.5707,0.1254,0.042,0.022
LG1,8800001,8900000,8851731,9887,5523,91.6187,195.833,-0.3625,-0.15,-0.0878
LG1,8900001,9000000,8952213,6378,3411,65.2835,89.6109,-0.1571,-0.0589,-0.035
LG1,9000001,9100000,9050702,5841,3508,64.5569,132.7266,-0.3455,-0.22,-0.1036
LG1,9100001,9200000,9148617,7761,3825,62.593,136.4918,-0.3712,-0.2627,-0.0987
LG1,9200001,9300000,9246403,7371,3688,85.3549,72.1376,0.0839,0.0406,0.0204
LG1,9300001,9400000,9334820,4792,2601,56.1027,75.4092,-0.1468,-0.0646,-0.0392
LG1,9400001,9500000,9463398,7402,4089,132.4591,128.0067,0.0171,0.0128,0.0067
LG1,9500001,9600000,9542112,6185,3331,73.6756,72.0089,0.0114,0.0069,0.0036
LG1,9600001,9700000,9651391,6527,3155,83.1187,74.9937,0.0514,0.0264,0.0172
LG1,9700001,9800000,9746904,6299,3024,95.673,67.3307,0.1739,0.1099,0.0547
LG1,9800001,9900000,9844823,9408,4867,195.1953,189.9781,0.0135,0.0084,0.005
LG1,9900001,10000000,9951515,10011,5363,214.5822,115.6566,0.2996,0.1735,0.0971
LG1,10000001,10100000,10048640,9196,5154,257.2455,135.5521,0.3098,0.1559,0.0876
LG1,10100001,10200000,10143707,9288,4702,104.5539,178.2117,-0.2605,-0.1397,-0.0629
LG1,10200001,10300000,10249395,8769,4549,123.0406,91.7429,0.1457,0.061,0.0364
LG1,10300001,10400000,10349946,9097,5267,121.7377,127.9461,-0.0249,-0.0114,-0.0062
LG1,10400001,10500000,10440998,5899,3413,147.724,71.0662,0.3504,0.1639,0.0865
LG1,10500001,10600000,10552259,9979,5726,152.0919,158.8776,-0.0218,-0.0083,-0.0045
LG1,10600001,10700000,10646939,9527,5487,179.6656,130.5941,0.1582,0.056,0.0338
LG1,10700001,10800000,10750705,8034,4717,98.4572,77.859,0.1168,0.0419,0.0217
LG1,10800001,10900000,10847018,10153,5984,203.442,154.9598,0.1353,0.076,0.033
LG1,10900001,11000000,10950256,9087,5485,123.6923,159.0554,-0.1251,-0.054,-0.0294
LG1,11000001,11100000,11050021,7401,4001,72.4059,95.1975,-0.136,-0.0627,-0.0271
LG1,11100001,11200000,11146255,8851,5220,179.2902,109.5134,0.2416,0.0979,0.0487
LG1,11200001,11300000,11253959,6292,3804,136.1499,38.4803,0.5593,0.215,0.1182
LG1,11300001,11400000,11350168,9383,5078,136.9974,86.4022,0.2265,0.0755,0.0432
LG1,11400001,11500000,11443365,4553,2517,95.2314,75.4219,0.1161,0.0996,0.0505
LG1,11500001,11600000,11549048,7981,4083,109.734,121.4096,-0.0505,-0.0243,-0.0139
LG1,11600001,11700000,11650068,8721,4595,239.9505,91.9297,0.446,0.2356,0.1238
LG1,11700001,11800000,11749912,6030,3260,117.1507,79.234,0.1931,0.103,0.0565
LG1,11800001,11900000,11853440,8069,4515,232.9252,84.1544,0.4692,0.2335,0.1304
LG1,11900001,12000000,11947969,8733,4928,129.4874,135.5766,-0.023,-0.0088,-0.0049
LG1,12000001,12100000,12051798,6027,3273,61.2593,13.9617,0.6288,0.0837,0.0568
LG1,12100001,12200000,12151088,5417,3376,75.8914,21.3527,0.5608,0.0984,0.0648
LG1,12200001,12300000,12262028,6412,3590,93.0919,75.8419,0.1021,0.04,0.0214
LG1,12300001,12400000,12349437,7311,4352,194.7448,44.3222,0.6292,0.3795,0.1849
LG1,12400001,12500000,12450983,6501,4042,169.4695,117.7403,0.1801,0.0848,0.0549
LG1,12500001,12600000,12546105,7818,4653,131.9993,63.8088,0.3483,0.1491,0.08
LG1,12600001,12700000,12648092,5340,2699,7.3467,8.2426,-0.0575,-0.0026,-0.002
LG1,12700001,12800000,12744264,4881,2400,109.7422,34.2333,0.5245,0.1493,0.0947
LG1,12800001,12900000,12856418,8066,4015,66.926,113.3873,-0.2577,-0.0735,-0.0417
LG1,12900001,13000000,12950378,6861,3805,203.9074,50.8597,0.6007,0.2544,0.1464
LG1,13000001,13100000,13048164,6836,3918,102.9955,49.817,0.348,0.0993,0.0588
LG1,13100001,13200000,13146318,6775,3978,79.7388,28.5126,0.4732,0.0995,0.0594
LG1,13200001,13300000,13255233,7383,3949,98.8988,77.2619,0.1228,0.0409,0.0232
LG1,13300001,13400000,13347152,6601,3929,142.3728,58.1079,0.4203,0.1643,0.0831
LG1,13400001,13500000,13452811,7423,4073,160.0402,37.061,0.6239,0.2294,0.1202
LG1,13500001,13600000,13548552,7351,4250,61.6086,53.9539,0.0662,0.0131,0.0073
LG1,13600001,13700000,13650410,6554,3983,29.1786,67.8036,-0.3983,-0.0643,-0.037
LG1,13700001,13800000,13751913,6622,4156,74.1012,50.6905,0.1876,0.0495,0.0248
LG1,13800001,13900000,13850648,7187,4329,87.4568,58.4092,0.1991,0.0625,0.0331
LG1,13900001,14000000,13953250,6573,3760,70.7742,76.0718,-0.0361,-0.0118,-0.0062
LG1,14000001,14100000,14047371,6343,3860,51.9111,43.8962,0.0837,0.0196,0.0103
LG1,14100001,14200000,14146663,5956,3076,200.9007,40.0495,0.6676,0.4866,0.2174
LG1,14200001,14300000,14250732,7671,4523,159.8356,62.0558,0.4407,0.1644,0.0903
LG1,14300001,14400000,14348404,7405,4220,70.9089,51.5725,0.1579,0.0311,0.0176
LG1,14400001,14500000,14449809,6233,3592,89.7779,63.9952,0.1677,0.0539,0.0284
LG1,14500001,14600000,14549665,6466,3878,92.7407,83.5324,0.0522,0.0191,0.0097
LG1,14600001,14700000,14648321,7136,4170,57.9736,53.9974,0.0355,0.0075,0.0042
LG1,14700001,14800000,14748666,6394,3702,156.1548,46.6458,0.54,0.2218,0.1259
LG1,14800001,14900000,14847919,6726,3928,83.2504,93.295,-0.0569,-0.0185,-0.0093
LG1,14900001,15000000,14951561,7611,4331,138.8627,51.208,0.4612,0.1574,0.082
LG1,15000001,15100000,15055174,6514,3801,100.0409,39.3802,0.4351,0.1945,0.0872
LG1,15100001,15200000,15142967,5456,2984,67.9178,58.1618,0.0774,0.0265,0.0148
LG1,15200001,15300000,15246924,6750,3729,123.282,69.2493,0.2806,0.1455,0.065
LG1,15300001,15400000,15355355,5942,3524,67.9803,23.4594,0.4869,0.1275,0.0613
LG1,15400001,15500000,15451169,6214,3835,178.1749,40.7165,0.628,0.2558,0.1339
LG1,15500001,15600000,15552111,5706,3507,46.0067,47.0156,-0.0108,-0.0018,-0.001
LG1,15600001,15700000,15648625,4262,2644,44.8743,75.0231,-0.2515,-0.0736,-0.0442
LG1,15700001,15800000,15757973,4759,2884,61.2768,36.4643,0.2539,0.0689,0.0381
LG1,15800001,15900000,15850697,5939,3615,54.4211,21.4063,0.4354,0.0738,0.0425
LG1,15900001,16000000,15947653,6229,3522,114.1711,68.8378,0.2477,0.0912,0.0514
LG1,16000001,16100000,16047873,5777,3203,97.9208,48.8702,0.3342,0.1144,0.0641
LG1,16100001,16200000,16152080,6902,3765,88.5506,68.7262,0.126,0.04,0.0233
LG1,16200001,16300000,16249046,6046,3531,30.4963,135.9249,-0.6335,-0.1607,-0.0939
LG1,16300001,16400000,16352025,5890,2637,69.4063,22.4777,0.5107,0.1066,0.0653
LG1,16400001,16500000,16449125,5395,2932,338.8464,27.8047,0.8483,0.3899,0.2751
LG1,16500001,16600000,16548177,5663,3263,58.2039,78.814,-0.1504,-0.0436,-0.0273
LG1,16600001,16700000,16651103,5588,3029,88.4282,46.4818,0.3109,0.0967,0.0524
LG1,16700001,16800000,16748020,5924,3326,56.4427,53.2522,0.0291,0.0059,0.0038
LG1,16800001,16900000,16847446,5758,3207,119.4754,152.66,-0.1219,-0.0654,-0.0376
LG1,16900001,17000000,16945197,4888,2104,219.5964,84.7958,0.4429,0.321,0.1626
LG1,17000001,17100000,17047097,5515,2846,55.4751,268.3322,-0.6574,-0.5818,-0.1824
LG1,17100001,17200000,17150350,6429,3862,178.513,36.3464,0.6617,0.2956,0.1653
LG1,17200001,17300000,17252025,6370,3926,101.3173,72.2935,0.1672,0.0477,0.0314
LG1,17300001,17400000,17347755,5611,3326,72.1905,29.2083,0.4239,0.0909,0.0564
LG1,17400001,17500000,17450844,6047,3406,102.6376,32.2269,0.5221,0.1724,0.1038
LG1,17500001,17600000,17556521,5467,3322,45.8921,68.4189,-0.1971,-0.055,-0.0278
LG1,17600001,17700000,17650495,6457,3741,45.9408,26.8516,0.2622,0.0466,0.0258
LG1,17700001,17800000,17747196,6466,3877,166.6719,36.032,0.6445,0.2507,0.1328
LG1,17800001,17900000,17843512,6124,3802,88.3006,51.1905,0.266,0.082,0.0425
LG1,17900001,18000000,17950602,5400,3141,57.8906,37.7626,0.2104,0.0433,0.0265
LG1,18000001,18100000,18045957,6207,3813,57.3155,32.9673,0.2697,0.0513,0.0282
LG1,18100001,18200000,18151294,5349,3070,67.4762,56.1131,0.0919,0.028,0.0154
LG1,18200001,18300000,18251600,6537,3636,89.6908,30.1849,0.4964,0.1419,0.0775
LG1,18300001,18400000,18352062,4949,2813,96.615,44.2459,0.3718,0.1466,0.0715
LG1,18400001,18500000,18447009,4832,2931,50.4074,17.208,0.491,0.0794,0.048
LG1,18500001,18600000,18553920,5293,2986,20.6752,69.5681,-0.5418,-0.1315,-0.0737
LG1,18600001,18700000,18648170,6062,3585,23.5182,63.667,-0.4605,-0.0857,-0.0487
LG1,18700001,18800000,18740475,5602,3306,44.2325,49.545,-0.0567,-0.0091,-0.0058
LG1,18800001,18900000,18850212,6230,3501,31.17,128.917,-0.6106,-0.1663,-0.1017
LG1,18900001,19000000,18950141,5967,3201,15.5934,85.3791,-0.6911,-0.1388,-0.0844
LG1,19000001,19100000,19051329,5347,3259,23.4237,39.4148,-0.2545,-0.0359,-0.0204
LG1,19100001,19200000,19148415,6144,3678,86.7485,59.0104,0.1903,0.0675,0.0372
LG1,19200001,19300000,19247924,5295,3183,227.3326,18.151,0.8521,0.459,0.2209
LG1,19300001,19400000,19355496,5518,3443,50.2188,108.7485,-0.3682,-0.144,-0.0737
LG1,19400001,19500000,19445309,4426,2524,23.1257,36.599,-0.2256,-0.0398,-0.0233
LG1,19500001,19600000,19544219,5064,2939,45.1551,87.8337,-0.3209,-0.1133,-0.0643
LG1,19600001,19700000,19647416,6288,3803,32.1261,58.763,-0.2931,-0.0557,-0.0348
LG1,19700001,19800000,19749280,6208,3670,137.1313,53.551,0.4383,0.1718,0.0992
LG1,19800001,19900000,19850848,5320,3145,104.5926,51.9528,0.3363,0.1368,0.0739
LG1,19900001,20000000,19947973,6141,3057,191.7891,83.3724,0.394,0.1844,0.1171
LG1,20000001,20100000,20052612,5243,3136,45.6488,77.6607,-0.2596,-0.0774,-0.0435
LG1,20100001,20200000,20149576,4960,3205,149.503,43.872,0.5462,0.189,0.1154
LG1,20200001,20300000,20251495,5552,3096,169.8214,41.1994,0.6095,0.1935,0.1407
LG1,20300001,20400000,20354817,4350,2268,290.8828,27.8173,0.8254,0.4348,0.3079
LG1,20400001,20500000,20451023,4886,3094,70.5327,19.9554,0.5589,0.0842,0.0581
LG1,20500001,20600000,20524752,2264,1263,7.2906,14.9751,-0.3451,-0.0514,-0.032
LG2,1,100000,49282,6420,3557,58.9568,38.6295,0.2083,0.0365,0.022
LG2,100001,200000,150086,5190,3074,21.9743,25.4862,-0.074,-0.0072,-0.0049
LG2,200001,300000,249199,5237,3194,31.3813,48.1432,-0.2108,-0.0295,-0.0194
LG2,300001,400000,352380,3836,2242,59.0778,19.67,0.5004,0.1121,0.0713
LG2,400001,500000,447906,4262,2548,42.189,30.4539,0.1615,0.0293,0.0207
LG2,500001,600000,551877,4451,1730,39.9252,38.9669,0.0121,0.0031,0.0016
LG2,600001,700000,655093,4370,2544,111.7005,74.1023,0.2024,0.0814,0.0613
LG2,700001,800000,745708,5624,2859,25.7757,182.4572,-0.7524,-0.3694,-0.2455
LG2,800001,900000,854573,5455,3108,55.9189,25.9397,0.3662,0.0785,0.0443
LG2,900001,1000000,948196,4849,2733,24.6815,19.4018,0.1198,0.0148,0.0094
LG2,1000001,1100000,1049313,5486,3279,39.6172,22.388,0.2779,0.0354,0.0218
LG2,1100001,1200000,1151836,6107,3787,34.3862,32.026,0.0355,0.0046,0.0029
LG2,1200001,1300000,1247943,5780,3524,50.5517,30.3999,0.2489,0.0349,0.0214
LG2,1300001,1400000,1350194,5659,3358,75.292,24.5182,0.5087,0.1041,0.0624
LG2,1400001,1500000,1446764,5579,2874,22.2199,22.6901,-0.0105,-0.0008,-0.0005
LG2,1500001,1600000,1552687,5772,3791,21.3121,27.8508,-0.133,-0.0149,-0.0092
LG2,1600001,1700000,1647019,5030,3014,58.6376,35.9621,0.2397,0.0498,0.03
LG2,1700001,1800000,1755333,4529,2667,25.6042,36.3095,-0.1729,-0.0289,-0.0165
LG2,1800001,1900000,1849328,5162,3025,44.8475,39.029,0.0694,0.0119,0.0071
LG2,1900001,2000000,1947042,5206,3261,21.9501,30.2329,-0.1587,-0.0182,-0.0116
LG2,2000001,2100000,2056210,5043,3071,27.2392,23.3017,0.0779,0.0102,0.0062
LG2,2100001,2200000,2147626,5867,3299,47.8981,35.4338,0.1496,0.0287,0.0159
LG2,2200001,2300000,2250770,5539,3165,38.0156,23.9531,0.2269,0.0318,0.019
LG2,2300001,2400000,2343805,4632,2601,26.0703,36.1031,-0.1614,-0.0298,-0.0189
LG2,2400001,2500000,2449508,6588,3970,51.4301,37.2545,0.1598,0.0268,0.0159
LG2,2500001,2600000,2546197,5586,3094,103.8441,37.5286,0.4691,0.148,0.0914
LG2,2600001,2700000,2650683,5951,3548,25.3761,43.9892,-0.2683,-0.0419,-0.0235
LG2,2700001,2800000,2750570,6416,3850,78.4048,25.372,0.511,0.0959,0.0575
LG2,2800001,2900000,2852362,5436,3326,66.8255,79.6648,-0.0876,-0.0289,-0.0169
LG2,2900001,3000000,2956882,4063,2491,39.1961,57.3955,-0.1884,-0.0643,-0.0338
LG2,3000001,3100000,3059332,5209,3110,136.3631,33.6399,0.6042,0.2613,0.123
LG2,3100001,3200000,3147388,5116,3108,26.5472,27.449,-0.0167,-0.0021,-0.0012
LG2,3200001,3300000,3249565,5050,2807,67.1842,64.6008,0.0196,0.0056,0.003
LG2,3300001,3400000,3350131,5997,3511,38.0811,66.5186,-0.2719,-0.0481,-0.0303
LG2,3400001,3500000,3446573,5000,2945,68.3642,43.6737,0.2204,0.0501,0.03
LG2,3500001,3600000,3549869,6045,3617,46.4803,19.4714,0.4095,0.0603,0.0372
LG2,3600001,3700000,3651712,6859,3718,92.8374,63.8106,0.1853,0.0719,0.0325
LG2,3700001,3800000,3748290,6194,3908,26.5733,30.4929,-0.0687,-0.0079,-0.0046
LG2,3800001,3900000,3850482,5397,3348,36.9408,33.1968,0.0534,0.0093,0.0049
LG2,3900001,4000000,3952797,5593,3624,39.6083,54.7898,-0.1608,-0.0347,-0.0194
LG2,4000001,4100000,4050028,5133,3015,88.3452,25.7054,0.5492,0.1471,0.0875
LG2,4100001,4200000,4151630,6556,3812,56.5394,44.1882,0.1226,0.0235,0.0139
LG2,4200001,4300000,4249238,6475,4224,49.2072,96.8233,-0.3261,-0.0935,-0.0527
LG2,4300001,4400000,4349000,6536,3981,61.8114,35.484,0.2706,0.0546,0.032
LG2,4400001,4500000,4453207,5357,3542,53.4725,51.4725,0.0191,0.0042,0.0024
LG2,4500001,4600000,4551371,5948,3743,55.1257,51.9025,0.0301,0.0066,0.0036
LG2,4600001,4700000,4636807,3188,1871,26.7121,28.09,-0.0251,-0.006,-0.0036
LG2,4700001,4800000,4755206,5788,3262,69.1763,46.5603,0.1954,0.0393,0.0264
LG2,4800001,4900000,4845849,5128,3069,53.6045,116.2712,-0.3689,-0.1114,-0.0697
LG2,4900001,5000000,4949366,5387,2592,149.7217,83.5491,0.2837,0.1444,0.0649
LG2,5000001,5100000,5062376,3009,1713,28.3225,37.8523,-0.144,-0.0389,-0.0222
LG2,5100001,5200000,5150307,6002,3244,40.5871,59.5722,-0.1895,-0.0364,-0.0225
LG2,5200001,5300000,5248978,5119,2827,42.0841,28.4204,0.1938,0.0302,0.0194
LG2,5300001,5400000,5349650,5152,2795,21.7757,53.3888,-0.4206,-0.0688,-0.0392
LG2,5400001,5500000,5450506,5594,3342,30.468,53.0394,-0.2703,-0.0517,-0.0289
LG2,5500001,5600000,5548398,5259,2987,79.8039,18.2385,0.6279,0.1276,0.0739
LG2,5600001,5700000,5650109,5689,3094,146.1246,30.2705,0.6568,0.2659,0.1348
LG2,5700001,5800000,5751175,5352,2118,286.3266,17.8028,0.8829,0.4209,0.2773
LG2,5800001,5900000,5851809,4668,2760,414.1131,29.9137,0.8653,0.4789,0.3631
LG2,5900001,6000000,5951006,4934,2637,64.785,14.6272,0.6316,0.1434,0.0812
LG2,6000001,6100000,6049602,6596,3895,162.9647,32.548,0.667,0.2509,0.1299
LG2,6100001,6200000,6147162,5384,3245,106.9993,42.7254,0.4293,0.1664,0.0932
LG2,6200001,6300000,6251734,5657,2813,164.9799,98.1109,0.2542,0.2814,0.0988
LG2,6300001,6400000,6348213,5683,3302,99.3162,147.2031,-0.1943,-0.135,-0.0678
LG2,6400001,6500000,6450199,5622,3348,36.3545,59.2474,-0.2395,-0.049,-0.0279
LG2,6500001,6600000,6551469,5645,3555,52.3036,36.7887,0.1741,0.0276,0.0166
LG2,6600001,6700000,6646370,5350,3410,22.9967,106.4074,-0.6446,-0.1759,-0.1
LG2,6700001,6800000,6751728,5965,3628,31.1711,52.4985,-0.2549,-0.0438,-0.0252
LG2,6800001,6900000,6849993,5636,3500,61.5565,42.3542,0.1848,0.0379,0.022
LG2,6900001,7000000,6950431,5494,3438,41.5759,34.9301,0.0869,0.0132,0.0081
LG2,7000001,7100000,7049679,5681,3541,75.1514,50.9996,0.1915,0.0574,0.0312
LG2,7100001,7200000,7148531,5498,3381,27.5499,49.7493,-0.2872,-0.0584,-0.0316
LG2,7200001,7300000,7254208,4703,2765,66.6295,34.9628,0.3117,0.1078,0.0629
LG2,7300001,7400000,7350832,5948,3782,83.0231,75.2463,0.0491,0.0177,0.0106
LG2,7400001,7500000,7453552,5111,2864,152.5714,26.3958,0.705,0.4167,0.2255
LG2,7500001,7600000,7550644,5663,3505,103.9308,25.91,0.6009,0.2033,0.0983
LG2,7600001,7700000,7649439,6461,3781,249.5528,28.0737,0.7978,0.4449,0.2347
LG2,7700001,7800000,7748768,5813,3150,71.3977,40.7519,0.2733,0.0925,0.0485
LG2,7800001,7900000,7853801,5648,3382,34.3028,43.2731,-0.1156,-0.0203,-0.0117
LG2,7900001,8000000,7944212,5133,3131,78.2939,32.7969,0.4095,0.1542,0.0761
LG2,8000001,8100000,8046466,5120,3135,44.5119,37.5298,0.0851,0.0228,0.0142
LG2,8100001,8200000,8146992,5681,3188,53.6034,44.6362,0.0913,0.0238,0.0137
LG2,8200001,8300000,8249221,6386,3552,49.9379,55.5807,-0.0535,-0.0119,-0.0074
LG2,8300001,8400000,8347793,5025,2821,37.6053,40.9922,-0.0431,-0.0083,-0.0053
LG2,8400001,8500000,8449719,6175,3476,101.1551,34.5242,0.4911,0.19,0.0967
LG2,8500001,8600000,8557111,5810,3327,41.8895,60.5056,-0.1818,-0.0374,-0.0241
LG2,8600001,8700000,8648096,6105,3667,70.7961,70.2217,0.0041,0.0012,0.0008
LG2,8700001,8800000,8748682,6287,3765,46.9397,103.3207,-0.3752,-0.0961,-0.0647
LG2,8800001,8900000,8847062,5492,3021,71.3278,82.8903,-0.075,-0.0271,-0.0176
