scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM
LG1,6800001,6900000,6848964,7836,4003,102.7497,158.9502,-0.2148,-0.1889,-0.097
LG1,6900001,7000000,6950230,4236,2275,63.6019,53.3258,0.0879,0.0596,0.029
LG1,7000001,7100000,7056190,6781,2753,62.1689,43.4684,0.177,0.0547,0.0379
LG1,7100001,7200000,7148076,6508,3114,103.0592,77.2415,0.1432,0.1041,0.0557
LG1,7200001,7300000,7256341,3926,1833,91.5,50.6849,0.2871,0.1992,0.1169
LG1,7300001,7400000,7351539,6956,4022,88.6247,101.0908,-0.0657,-0.0478,-0.0275
LG1,7400001,7500000,7455752,8171,3516,75.3076,98.3753,-0.1328,-0.0732,-0.0396
LG1,7500001,7600000,7538111,5018,2145,57.5885,31.7057,0.2899,0.1201,0.0729
LG1,7600001,7700000,7665305,6821,2778,83.8805,40.3571,0.3503,0.1951,0.1059
LG1,7700001,7800000,7742571,7571,2753,95.4294,82.6117,0.072,0.0871,0.0191
LG1,7800001,7900000,7851765,5275,2469,99.8366,35.8757,0.4713,0.3315,0.1666
LG1,7900001,8000000,7951533,9939,4952,377.8626,77.6335,0.6591,0.5056,0.2674
LG1,8000001,8100000,8053502,7323,2648,79.3232,238.3441,-0.5006,-0.3732,-0.2093
LG1,8100001,8200000,8143066,4052,1027,16.375,57.5885,-0.5572,-0.2377,-0.1618
LG1,8200001,8300000,8246057,5103,1918,40.9616,65.2715,-0.2288,-0.0814,-0.0609
LG1,8300001,8400000,8349203,5570,2554,172.2533,28.097,0.7195,0.6269,0.3083
LG1,8400001,8500000,8453798,6896,2888,145.6165,110.4993,0.1371,0.1086,0.0619
LG1,8500001,8600000,8545700,4039,1998,105.985,31.11,0.5462,0.3858,0.2444
LG1,8600001,8700000,8658999,7333,3662,184.9326,63.7269,0.4874,0.3725,0.173
LG1,8700001,8800000,8742193,8541,4104,157.2354,83.4072,0.3068,0.1288,0.0652
LG1,8800001,8900000,8851731,9887,4843,183.0788,117.6803,0.2174,0.083,0.0548
LG1,8900001,9000000,8952213,6378,2804,110.6602,39.4336,0.4745,0.1825,0.1147
LG1,9000001,9100000,9050702,5841,2760,107.8919,36.0951,0.4986,0.2712,0.1295
LG1,9100001,9200000,9148617,7761,3439,148.2471,44.4658,0.5385,0.3505,0.1505
LG1,9200001,9300000,9246403,7371,3446,122.7975,60.2324,0.3418,0.2598,0.1334
LG1,9300001,9400000,9334820,4792,2500,82.2542,73.7959,0.0542,0.0404,0.0233
LG1,9400001,9500000,9463398,7402,3840,151.2884,60.877,0.4261,0.275,0.1719
LG1,9500001,9600000,9542112,6185,3019,93.3721,53.6637,0.2701,0.1127,0.0696
LG1,9600001,9700000,9651391,6527,2563,110.8919,54.1862,0.3435,0.2115,0.1181
LG1,9700001,9800000,9746904,6299,2602,55.7008,89.154,-0.2309,-0.1277,-0.0745
LG1,9800001,9900000,9844823,9408,4508,134.1354,157.1016,-0.0789,-0.0425,-0.0241
LG1,9900001,10000000,9951515,10011,4683,140.6657,158.0771,-0.0583,-0.0468,-0.0223
LG1,10000001,10100000,10048640,9196,4393,252.2005,67.25,0.579,0.3843,0.19
LG1,10100001,10200000,10143707,9288,4095,198.3086,58.5638,0.544,0.2654,0.1308
LG1,10200001,10300000,10249395,8769,4320,150.8652,49.4668,0.5062,0.2452,0.1566
LG1,10300001,10400000,10349946,9097,5370,198.1937,83.6025,0.4066,0.1726,0.1228
LG1,10400001,10500000,10440998,5899,3143,68.2741,48.1882,0.1725,0.0408,0.0334
LG1,10500001,10600000,10552259,9979,5286,117.5479,79.8734,0.1908,0.0572,0.0404
LG1,10600001,10700000,10646939,9527,4775,222.2214,55.0391,0.603,0.2178,0.1415
LG1,10700001,10800000,10750705,8034,3922,120.416,34.5072,0.5545,0.1637,0.094
LG1,10800001,10900000,10847018,10153,4974,191.4401,109.776,0.2711,0.1879,0.0948
LG1,10900001,11000000,10950256,9087,4539,365.068,36.2399,0.8194,0.6718,0.3242
LG1,11000001,11100000,11050021,7401,3386,154.2555,40.8076,0.5816,0.3058,0.1722
LG1,11100001,11200000,11146255,8851,4582,114.8343,92.4697,0.1079,0.0395,0.0232
LG1,11200001,11300000,11253959,6292,3247,55.4378,54.7894,0.0059,0.0023,0.0013
LG1,11300001,11400000,11350168,9383,4499,97.6846,83.3721,0.079,0.0295,0.0177
LG1,11400001,11500000,11443365,4553,2298,102.8333,43.8229,0.4024,0.2503,0.1639
LG1,11500001,11600000,11549048,7981,3727,69.0137,77.7923,-0.0598,-0.02,-0.0131
LG1,11600001,11700000,11650068,8721,4509,165.4079,116.0667,0.1753,0.0809,0.0489
LG1,11700001,11800000,11749912,6030,3219,90.7243,64.2087,0.1711,0.0642,0.0445
LG1,11800001,11900000,11853440,8069,4565,193.9271,86.9557,0.3808,0.1915,0.1134
LG1,11900001,12000000,11947969,8733,5134,187.8298,91.3089,0.3458,0.1169,0.0901
LG1,12000001,12100000,12051798,6027,3361,66.5635,23.8916,0.4717,0.0853,0.0696
LG1,12100001,12200000,12151088,5417,2872,19.5036,15.5557,0.1126,0.0081,0.0068
LG1,12200001,12300000,12262028,6412,3773,107.6032,48.5433,0.3782,0.108,0.0789
LG1,12300001,12400000,12349437,7311,4010,134.3516,52.3984,0.4388,0.277,0.1765
LG1,12400001,12500000,12450983,6501,3870,250.6852,105.7555,0.4066,0.1997,0.1477
LG1,12500001,12600000,12546105,7818,3960,46.8939,42.86,0.0449,0.0102,0.0074
LG1,12600001,12700000,12648092,5340,2131,4.8066,8.1634,-0.2588,-0.0076,-0.0069
LG1,12700001,12800000,12744264,4881,2022,15.5654,17.7816,-0.0665,-0.0055,-0.0042
LG1,12800001,12900000,12856418,8066,3672,56.2897,41.0033,0.1571,0.0221,0.0172
LG1,12900001,13000000,12950378,6861,3378,170.7367,58.9814,0.4865,0.2587,0.1579
LG1,13000001,13100000,13048164,6836,3559,38.6543,27.5449,0.1678,0.0266,0.0185
LG1,13100001,13200000,13146318,6775,3527,72.9098,24.0296,0.5042,0.1188,0.0886
LG1,13200001,13300000,13255233,7383,3348,97.0169,54.4336,0.2812,0.0977,0.0582
LG1,13300001,13400000,13347152,6601,3424,42.571,54.5397,-0.1232,-0.0327,-0.0223
LG1,13400001,13500000,13452811,7423,3314,29.4124,21.2979,0.16,0.0171,0.0125
LG1,13500001,13600000,13548552,7351,3685,43.2868,28.7165,0.2024,0.0248,0.0187
LG1,13600001,13700000,13650410,6554,3430,44.112,24.7214,0.2817,0.0398,0.029
LG1,13700001,13800000,13751913,6622,3574,44.8604,37.7848,0.0856,0.0197,0.012
LG1,13800001,13900000,13850648,7187,3928,65.027,61.915,0.0245,0.007,0.0042
LG1,13900001,14000000,13953250,6573,3428,54.207,35.1055,0.2139,0.0448,0.0302
LG1,14000001,14100000,14047371,6343,3407,65.8385,43.9583,0.1993,0.0514,0.0328
LG1,14100001,14200000,14146663,5956,2493,84.8877,29.9137,0.4789,0.3197,0.1786
LG1,14200001,14300000,14250732,7671,4020,134.1117,46.1377,0.4881,0.3185,0.1644
LG1,14300001,14400000,14348404,7405,3870,147.1891,28.3818,0.6767,0.3035,0.1834
LG1,14400001,14500000,14449809,6233,3177,130.7913,14.0257,0.8063,0.4024,0.2278
LG1,14500001,14600000,14549665,6466,3369,136.9733,16.1582,0.789,0.3751,0.2137
LG1,14600001,14700000,14648321,7136,3536,89.9697,32.8682,0.4649,0.1058,0.0795
LG1,14700001,14800000,14748666,6394,3248,60.2266,67.4688,-0.0567,-0.0211,-0.0157
LG1,14800001,14900000,14847919,6726,3637,26.238,14.6755,0.2826,0.027,0.0221
LG1,14900001,15000000,14951561,7611,3687,31.4281,43.7041,-0.1634,-0.0286,-0.0201
LG1,15000001,15100000,15055174,6514,3382,26.2881,53.1891,-0.3385,-0.1211,-0.0746
LG1,15100001,15200000,15142967,5456,2661,96.7074,23.0459,0.6151,0.2774,0.1598
LG1,15200001,15300000,15246924,6750,3286,28.707,86.9622,-0.5036,-0.2342,-0.1258
LG1,15300001,15400000,15355355,5942,3040,50.9004,28.9707,0.2746,0.0631,0.0415
LG1,15400001,15500000,15451169,6214,3411,51.194,57.2799,-0.0561,-0.0188,-0.0108
LG1,15500001,15600000,15552111,5706,2942,18.776,24.8464,-0.1392,-0.0121,-0.0092
LG1,15600001,15700000,15648625,4262,2419,28.8174,43.4346,-0.2023,-0.0408,-0.0305
LG1,15700001,15800000,15757973,4759,2471,21.5055,22.5706,-0.0242,-0.0038,-0.0027
LG1,15800001,15900000,15850697,5939,3111,22.5732,28.6826,-0.1192,-0.015,-0.0115
LG1,15900001,16000000,15947653,6229,3093,27.514,76.5973,-0.4715,-0.1141,-0.0826
LG1,16000001,16100000,16047873,5777,2710,21.8483,24.9395,-0.0661,-0.0083,-0.0061
LG1,16100001,16200000,16152080,6902,3224,35.2842,37.7269,-0.0335,-0.0054,-0.0037
LG1,16200001,16300000,16249046,6046,3045,19.249,11.4287,0.2549,0.0131,0.0102
LG1,16300001,16400000,16352025,5890,2334,9.0068,11.1214,-0.1051,-0.0056,-0.0045
LG1,16400001,16500000,16449125,5395,2611,19.818,26.9014,-0.1516,-0.0164,-0.0121
LG1,16500001,16600000,16548177,5663,2898,13.2809,19.7419,-0.1957,-0.0163,-0.0128
LG1,16600001,16700000,16651103,5588,2825,34.9196,57.5472,-0.2447,-0.0831,-0.0594
LG1,16700001,16800000,16748020,5924,2965,19.6953,15.8984,0.1067,0.009,0.0074
LG1,16800001,16900000,16847446,5758,3033,21.6442,54.6807,-0.4328,-0.0982,-0.0697
LG1,16900001,17000000,16945197,4888,1973,23.6696,30.8727,-0.1321,-0.0323,-0.0223
LG1,17000001,17100000,17047097,5515,2772,23.6751,20.6725,0.0677,0.0103,0.0078
LG1,17100001,17200000,17150350,6429,3692,80.9684,16.596,0.6598,0.1758,0.1495
LG1,17200001,17300000,17252025,6370,3533,17.4694,49.4225,-0.4777,-0.054,-0.0432
LG1,17300001,17400000,17347755,5611,2892,6.1576,2.8529,0.3668,0.0114,0.0091
LG1,17400001,17500000,17450844,6047,2976,30.1761,37.3949,-0.1068,-0.0292,-0.0201
LG1,17500001,17600000,17556521,5467,2874,14.834,49.9121,-0.5418,-0.1087,-0.0658
LG1,17600001,17700000,17650495,6457,3268,14.7572,14.5202,0.0081,0.0007,0.0005
LG1,17700001,17800000,17747196,6466,3657,23.9548,63.7933,-0.454,-0.1239,-0.075
LG1,17800001,17900000,17843512,6124,3389,20.7923,28.7923,-0.1613,-0.0232,-0.0157
LG1,17900001,18000000,17950602,5400,2778,13.0859,10.1719,0.1253,0.0073,0.0059
LG1,18000001,18100000,18045957,6207,3444,54.3366,22.1335,0.4211,0.0935,0.0561
LG1,18100001,18200000,18151294,5349,2709,86.2933,33.637,0.4391,0.2208,0.1088
LG1,18200001,18300000,18251600,6537,3380,173.1683,36.6396,0.6507,0.2678,0.1584
LG1,18300001,18400000,18352062,4949,2396,38.2835,59.9658,-0.2207,-0.0737,-0.0504
LG1,18400001,18500000,18447009,4832,2670,18.4199,13.6126,0.1501,0.0122,0.0096
LG1,18500001,18600000,18553920,5293,2884,55.8529,21.7591,0.4393,0.0828,0.0522
LG1,18600001,18700000,18648170,6062,3245,24.5397,23.0293,0.0318,0.0032,0.0023
LG1,18700001,18800000,18740475,5602,3209,23.6003,29.8789,-0.1174,-0.0117,-0.0093
LG1,18800001,18900000,18850212,6230,3682,61.4111,87.7523,-0.1766,-0.0424,-0.0324
LG1,18900001,19000000,18950141,5967,3312,37.8916,24.1546,0.2214,0.0271,0.023
LG1,19000001,19100000,19051329,5347,3020,33.2074,15.8037,0.3551,0.0414,0.034
LG1,19100001,19200000,19148415,6144,3308,52.6882,49.6934,0.0293,0.0086,0.0059
LG1,19200001,19300000,19247924,5295,2665,23.6292,49.1735,-0.3509,-0.1241,-0.0744
LG1,19300001,19400000,19355496,5518,3180,30.5225,17.3949,0.274,0.0355,0.025
LG1,19400001,19500000,19445309,4426,2288,10.2051,11.554,-0.062,-0.0045,-0.0034
LG1,19500001,19600000,19544219,5064,2569,10.5885,29.2474,-0.4684,-0.0486,-0.0401
LG1,19600001,19700000,19647416,6288,3402,15.7507,14.8392,0.0298,0.0022,0.0017
LG1,19700001,19800000,19749280,6208,3297,56.1829,38.2637,0.1897,0.0461,0.0294
LG1,19800001,19900000,19850848,5320,2717,51.3486,18.4085,0.4722,0.1097,0.0694
LG1,19900001,20000000,19947973,6141,2405,213.8675,70.6514,0.5034,0.219,0.1663
LG1,20000001,20100000,20052612,5243,2711,19.5173,14.0407,0.1632,0.0155,0.0111
LG1,20100001,20200000,20149576,4960,2580,94.0934,59.2783,0.227,0.0811,0.0528
LG1,20200001,20300000,20251495,5552,2721,58.0439,20.432,0.4793,0.0701,0.0512
LG1,20300001,20400000,20354817,4350,1890,12.2835,6.1846,0.3302,0.0184,0.014
LG1,20400001,20500000,20451023,4886,2638,22.6803,12.1491,0.3024,0.0212,0.0172
LG1,20500001,20600000,20524752,2264,1101,5.6533,3.1012,0.2915,0.018,0.0132
LG2,1,100000,49282,6420,3495,50.6914,35.6055,0.1748,0.0306,0.0225
LG2,100001,200000,150086,5190,2823,13.7581,12.3258,0.0549,0.0034,0.0027
LG2,200001,300000,249199,5237,2914,13.1764,21.5072,-0.2402,-0.0187,-0.0155
LG2,300001,400000,352380,3836,1934,11.3324,13.124,-0.0733,-0.0061,-0.005
LG2,400001,500000,447906,4262,2222,15.8092,10.6582,0.1946,0.0189,0.0149
LG2,500001,600000,551877,4451,1421,27.9958,21.8447,0.1234,0.0203,0.0163
LG2,600001,700000,655093,4370,2531,78.7699,50.4626,0.219,0.0749,0.0608
LG2,700001,800000,745708,5624,3009,37.1895,83.5905,-0.3842,-0.1101,-0.0703
LG2,800001,900000,854573,5455,2758,25.1009,25.4863,-0.0076,-0.0012,-0.0009
LG2,900001,1000000,948196,4849,2393,31.6481,20.4971,0.2138,0.0299,0.0225
LG2,1000001,1100000,1049313,5486,3055,16.4805,37.6992,-0.3916,-0.0474,-0.0361
LG2,1100001,1200000,1151836,6107,3348,15.0378,23.4023,-0.2176,-0.0171,-0.0138
LG2,1200001,1300000,1247943,5780,3206,11.7419,19.2965,-0.2434,-0.0174,-0.0136
LG2,1300001,1400000,1350194,5659,3035,27.6331,27.9535,-0.0058,-0.0008,-0.0005
LG2,1400001,1500000,1446764,5579,2590,6.9118,9.0212,-0.1324,-0.0044,-0.0033
LG2,1500001,1600000,1552687,5772,3373,14.7041,31.9697,-0.3699,-0.0377,-0.0276
LG2,1600001,1700000,1647019,5030,2698,4.2432,11.3786,-0.4568,-0.0241,-0.0183
LG2,1700001,1800000,1755333,4529,2439,16.3099,15.5286,0.0245,0.002,0.0015
LG2,1800001,1900000,1849328,5162,2806,22.8727,17.154,0.1429,0.0135,0.0103
LG2,1900001,2000000,1947042,5206,2904,24.3568,18.9844,0.124,0.0134,0.0099
LG2,2000001,2100000,2056210,5043,2697,29.2249,21.3005,0.1568,0.0232,0.0156
LG2,2100001,2200000,2147626,5867,2808,16.9567,15.3525,0.0497,0.0044,0.003
LG2,2200001,2300000,2250770,5539,2689,74.1794,10.5361,0.7513,0.1439,0.1052
LG2,2300001,2400000,2343805,4632,2249,31.3128,26.0055,0.0926,0.0141,0.0095
LG2,2400001,2500000,2449508,6588,3484,34.9619,34.751,0.003,0.0004,0.0003
LG2,2500001,2600000,2546197,5586,2695,37.3529,14.569,0.4388,0.0745,0.0539
LG2,2600001,2700000,2650683,5951,3254,15.4281,22.764,-0.1921,-0.0174,-0.0122
LG2,2700001,2800000,2750570,6416,3512,34.1331,34.4925,-0.0052,-0.0007,-0.0005
LG2,2800001,2900000,2852362,5436,3169,81.8428,49.7985,0.2434,0.0748,0.0441
LG2,2900001,3000000,2956882,4063,2231,17.9277,28.1178,-0.2213,-0.0419,-0.029
LG2,3000001,3100000,3059332,5209,2645,29.9603,36.7493,-0.1018,-0.0211,-0.0144
LG2,3100001,3200000,3147388,5116,2691,11.7168,34.5267,-0.4933,-0.0617,-0.0447
LG2,3200001,3300000,3249565,5050,2376,22.8669,83.2757,-0.5691,-0.1567,-0.1165
LG2,3300001,3400000,3350131,5997,3127,21.6595,19.0215,0.0648,0.0046,0.0038
LG2,3400001,3500000,3446573,5000,2522,32.9834,15.3688,0.3643,0.0457,0.0341
LG2,3500001,3600000,3549869,6045,3265,15.554,25.8379,-0.2485,-0.0306,-0.0238
LG2,3600001,3700000,3651712,6859,3149,29.9183,38.6527,-0.1274,-0.0255,-0.0188
LG2,3700001,3800000,3748290,6194,3328,19.7754,21.5514,-0.043,-0.0036,-0.0032
LG2,3800001,3900000,3850482,5397,2848,38.3018,42.9893,-0.0577,-0.0108,-0.0079
LG2,3900001,4000000,3952797,5593,2962,16.873,17.2507,-0.0111,-0.0008,-0.0007
LG2,4000001,4100000,4050028,5133,2540,20.4144,16.792,0.0974,0.0106,0.0083
LG2,4100001,4200000,4151630,6556,3225,23.0443,28.6719,-0.1088,-0.0138,-0.0101
LG2,4200001,4300000,4249238,6475,3473,17.1914,15.0742,0.0656,0.005,0.0042
LG2,4300001,4400000,4349000,6536,3570,27.8337,16.5003,0.2556,0.0235,0.0197
LG2,4400001,4500000,4453207,5357,2956,17.9753,7.7539,0.3973,0.0233,0.0198
LG2,4500001,4600000,4551371,5948,3201,15.0609,15.0635,-0.0001,-0.0,-0.0
LG2,4600001,4700000,4636807,3188,1707,18.5072,21.377,-0.072,-0.0138,-0.0107
LG2,4700001,4800000,4755206,5788,2924,34.5752,67.3955,-0.3219,-0.0699,-0.0504
LG2,4800001,4900000,4845849,5128,2619,23.1602,15.1862,0.2079,0.0192,0.0157
LG2,4900001,5000000,4949366,5387,1731,55.1878,4.5029,0.8491,0.1773,0.1275
LG2,5000001,5100000,5062376,3009,1430,17.1992,10.9935,0.2201,0.0343,0.0256
LG2,5100001,5200000,5150307,6002,2786,16.764,36.3083,-0.3683,-0.0462,-0.036
LG2,5200001,5300000,5248978,5119,2580,76.6862,42.6732,0.285,0.081,0.0601
LG2,5300001,5400000,5349650,5152,2540,14.9697,15.4801,-0.0168,-0.0012,-0.001
LG2,5400001,5500000,5450506,5594,3028,23.1826,20.1045,0.0711,0.0076,0.0058
LG2,5500001,5600000,5548398,5259,2769,17.8291,28.0452,-0.2227,-0.0288,-0.0236
LG2,5600001,5700000,5650109,5689,2729,18.0853,33.6374,-0.3007,-0.0693,-0.0529
LG2,5700001,5800000,5751175,5352,1975,19.3542,69.5104,-0.5644,-0.1431,-0.094
LG2,5800001,5900000,5851809,4668,2726,36.5059,14.196,0.44,0.0779,0.0578
LG2,5900001,6000000,5951006,4934,2455,25.0257,18.3851,0.153,0.0285,0.0205
LG2,6000001,6100000,6049602,6596,3535,45.2425,41.4404,0.0439,0.0096,0.0059
LG2,6100001,6200000,6147162,5384,2789,21.9017,22.2038,-0.0068,-0.0018,-0.0011
LG2,6200001,6300000,6251734,5657,2200,54.93,40.2087,0.1547,0.0482,0.037
LG2,6300001,6400000,6348213,5683,2876,48.291,18.4525,0.4471,0.0964,0.0741
LG2,6400001,6500000,6450199,5622,2846,46.1914,22.9596,0.336,0.0512,0.0371
LG2,6500001,6600000,6551469,5645,2958,34.7096,19.4336,0.2821,0.0338,0.0248
LG2,6600001,6700000,6646370,5350,2885,22.6432,18.9271,0.0894,0.0078,0.006
LG2,6700001,6800000,6751728,5965,3066,24.8779,27.0811,-0.0424,-0.0046,-0.0036
LG2,6800001,6900000,6849993,5636,3012,15.46,19.3662,-0.1122,-0.0092,-0.007
LG2,6900001,7000000,6950431,5494,3042,12.7585,11.1361,0.0679,0.0039,0.0034
LG2,7000001,7100000,7049679,5681,3106,23.0505,23.363,-0.0067,-0.0009,-0.0007
LG2,7100001,7200000,7148531,5498,2903,7.8128,14.2946,-0.2932,-0.0187,-0.0151
LG2,7200001,7300000,7254208,4703,2392,38.1755,57.1416,-0.199,-0.0893,-0.0587
LG2,7300001,7400000,7350832,5948,3363,73.3597,36.654,0.3336,0.1126,0.0785
LG2,7400001,7500000,7453552,5111,2446,80.9401,23.0625,0.5565,0.2913,0.191
LG2,7500001,7600000,7550644,5663,2922,43.5622,18.0283,0.4146,0.0909,0.0679
LG2,7600001,7700000,7649439,6461,3337,139.2852,16.1393,0.7923,0.2935,0.2022
LG2,7700001,7800000,7748768,5813,2704,43.4398,39.6169,0.046,0.0126,0.007
LG2,7800001,7900000,7853801,5648,3143,22.6341,22.8893,-0.0056,-0.0007,-0.0005
LG2,7900001,8000000,7944212,5133,2745,28.1322,29.5592,-0.0247,-0.0049,-0.0036
LG2,8000001,8100000,8046466,5120,2804,79.2324,40.3027,0.3257,0.1432,0.0882
LG2,8100001,8200000,8146992,5681,2928,52.6644,53.4951,-0.0078,-0.0024,-0.0015
LG2,8200001,8300000,8249221,6386,3344,41.5856,47.8226,-0.0698,-0.0157,-0.0114
LG2,8300001,8400000,8347793,5025,2641,14.2389,42.1504,-0.495,-0.0938,-0.0704
LG2,8400001,8500000,8449719,6175,3137,21.0547,37.0885,-0.2758,-0.0853,-0.0567
LG2,8500001,8600000,8557111,5810,3095,19.8092,12.3092,0.2335,0.0172,0.015
LG2,8600001,8700000,8648096,6105,3450,21.292,32.3441,-0.2061,-0.0291,-0.0222
LG2,8700001,8800000,8748682,6287,3343,7.1406,10.1458,-0.1738,-0.0068,-0.0061
