scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM
LG1,8600001,8700000,8658999,7333,3916,199.1589,80.8885,0.4223,0.3575,0.2088
LG1,8700001,8800000,8742193,8541,4457,155.2846,61.2888,0.434,0.1711,0.1146
LG1,8800001,8900000,8851731,9887,5173,172.8031,114.3422,0.2036,0.0761,0.0536
LG1,8900001,9000000,8952213,6378,3147,118.5432,33.9156,0.5551,0.2054,0.153
LG1,9000001,9100000,9050702,5841,3232,127.7401,67.9818,0.3053,0.226,0.1268
LG1,9100001,9200000,9148617,7761,3698,135.1036,38.3828,0.5575,0.3617,0.1979
LG1,9200001,9300000,9246403,7371,3380,138.3557,40.9906,0.5429,0.3818,0.2366
LG1,9300001,9400000,9334820,4792,2474,113.4029,26.206,0.6246,0.3131,0.2347
LG1,9400001,9500000,9463398,7402,3759,156.1654,51.5393,0.5037,0.3382,0.2115
LG1,9500001,9600000,9542112,6185,3087,97.9349,50.263,0.3217,0.1449,0.1027
LG1,9600001,9700000,9651391,6527,2891,116.7138,42.7747,0.4636,0.2428,0.183
LG1,9700001,9800000,9746904,6299,2808,78.7013,53.4701,0.1909,0.0816,0.0628
LG1,9800001,9900000,9844823,9408,4633,177.4365,74.9776,0.4059,0.1732,0.1255
LG1,9900001,10000000,9951515,10011,5114,170.0906,132.8135,0.1231,0.0863,0.053
LG1,10000001,10100000,10048640,9196,4708,231.8917,94.2089,0.4222,0.2976,0.1814
LG1,10100001,10200000,10143707,9288,4654,201.4008,58.557,0.5495,0.2648,0.1578
LG1,10200001,10300000,10249395,8769,4319,182.8661,71.025,0.4405,0.2482,0.1632
LG1,10300001,10400000,10349946,9097,4935,100.6471,68.3654,0.191,0.0607,0.0413
LG1,10400001,10500000,10440998,5899,2944,55.2398,104.1133,-0.3067,-0.1019,-0.0705
LG1,10500001,10600000,10552259,9979,4875,97.3026,69.9854,0.1633,0.047,0.0325
LG1,10600001,10700000,10646939,9527,5166,171.8034,99.7315,0.2654,0.1056,0.0729
LG1,10700001,10800000,10750705,8034,4247,98.8289,56.2232,0.2748,0.0834,0.0583
LG1,10800001,10900000,10847018,10153,5330,236.9784,91.8643,0.4413,0.2905,0.1754
LG1,10900001,11000000,10950256,9087,4921,483.7716,36.4904,0.8597,0.7221,0.3933
LG1,11000001,11100000,11050021,7401,3536,158.1615,48.2948,0.5322,0.2917,0.1922
LG1,11100001,11200000,11146255,8851,4676,101.7328,77.2943,0.1365,0.0462,0.0297
LG1,11200001,11300000,11253959,6292,3368,72.0021,49.5734,0.1845,0.0731,0.0495
LG1,11300001,11400000,11350168,9383,4558,98.2867,97.4503,0.0043,0.0016,0.001
LG1,11400001,11500000,11443365,4553,2388,120.5667,44.3563,0.4621,0.2917,0.2148
LG1,11500001,11600000,11549048,7981,3811,78.8052,80.4693,-0.0104,-0.0036,-0.0024
LG1,11600001,11700000,11650068,8721,4442,110.7297,126.8281,-0.0678,-0.0304,-0.0214
LG1,11700001,11800000,11749912,6030,3058,59.1096,52.8003,0.0564,0.0182,0.0145
LG1,11800001,11900000,11853440,8069,4415,85.6432,121.9729,-0.175,-0.0855,-0.0555
LG1,11900001,12000000,11947969,8733,4565,78.2654,122.557,-0.2206,-0.0701,-0.0505
LG1,12000001,12100000,12051798,6027,3172,19.6971,9.3284,0.3572,0.0251,0.0221
LG1,12100001,12200000,12151088,5417,2947,16.0992,33.2576,-0.3476,-0.0356,-0.0291
LG1,12200001,12300000,12262028,6412,3391,40.7279,27.1107,0.2007,0.0311,0.0245
LG1,12300001,12400000,12349437,7311,3490,79.5523,58.568,0.1519,0.0936,0.0456
LG1,12400001,12500000,12450983,6501,3668,137.5206,259.0336,-0.3064,-0.2813,-0.1251
LG1,12500001,12600000,12546105,7818,4103,72.6104,47.4349,0.2097,0.0577,0.0413
LG1,12600001,12700000,12648092,5340,2087,6.2745,9.9458,-0.2263,-0.0082,-0.0072
LG1,12700001,12800000,12744264,4881,2007,16.8786,52.4573,-0.5131,-0.0894,-0.0652
LG1,12800001,12900000,12856418,8066,3682,61.2065,35.5909,0.2646,0.037,0.0291
LG1,12900001,13000000,12950378,6861,3474,119.587,67.0672,0.2814,0.1404,0.0867
LG1,13000001,13100000,13048164,6836,3580,32.1422,28.7797,0.0552,0.0083,0.0063
LG1,13100001,13200000,13146318,6775,3536,60.3628,23.2013,0.4447,0.0931,0.071
LG1,13200001,13300000,13255233,7383,3516,100.2391,47.587,0.3562,0.1217,0.0819
LG1,13300001,13400000,13347152,6601,3494,51.0529,47.9268,0.0316,0.0082,0.0058
LG1,13400001,13500000,13452811,7423,3504,32.5464,24.7891,0.1353,0.0171,0.0139
LG1,13500001,13600000,13548552,7351,3728,27.9781,24.1224,0.074,0.0071,0.0057
LG1,13600001,13700000,13650410,6554,3481,50.1289,29.0966,0.2655,0.0415,0.0289
LG1,13700001,13800000,13751913,6622,3662,40.2615,28.4849,0.1713,0.032,0.0233
LG1,13800001,13900000,13850648,7187,4072,55.5701,53.0091,0.0236,0.0063,0.0046
LG1,13900001,14000000,13953250,6573,3506,140.6625,45.0005,0.5152,0.1783,0.1407
LG1,14000001,14100000,14047371,6343,3309,31.2221,39.5065,-0.1171,-0.023,-0.0169
LG1,14100001,14200000,14146663,5956,2660,71.9857,32.6398,0.3761,0.2515,0.1579
LG1,14200001,14300000,14250732,7671,4026,140.5492,46.4659,0.5031,0.3001,0.1682
LG1,14300001,14400000,14348404,7405,3882,149.5193,21.9484,0.744,0.3302,0.2195
LG1,14400001,14500000,14449809,6233,3268,141.4693,12.1161,0.8422,0.4335,0.2533
LG1,14500001,14600000,14549665,6466,3519,145.4112,15.994,0.8018,0.3791,0.2381
LG1,14600001,14700000,14648321,7136,3471,65.7674,19.9284,0.5349,0.0974,0.0788
LG1,14700001,14800000,14748666,6394,3277,117.8812,121.4245,-0.0148,-0.0084,-0.0049
LG1,14800001,14900000,14847919,6726,3476,16.1346,13.7534,0.0797,0.0059,0.0049
LG1,14900001,15000000,14951561,7611,3738,33.1677,32.4385,0.0111,0.0017,0.0013
LG1,15000001,15100000,15055174,6514,3475,35.4208,32.2052,0.0476,0.0133,0.0098
LG1,15100001,15200000,15142967,5456,2731,74.8768,15.0164,0.6659,0.2672,0.1776
LG1,15200001,15300000,15246924,6750,3495,49.9443,61.3005,-0.1021,-0.0389,-0.0265
LG1,15300001,15400000,15355355,5942,3176,66.6797,37.5677,0.2793,0.0764,0.0513
LG1,15400001,15500000,15451169,6214,3463,51.7909,52.2341,-0.0043,-0.0013,-0.0008
LG1,15500001,15600000,15552111,5706,3040,43.8424,36.5076,0.0913,0.0136,0.0105
LG1,15600001,15700000,15648625,4262,2466,36.7628,51.3622,-0.1657,-0.0391,-0.0276
LG1,15700001,15800000,15757973,4759,2563,19.2492,25.1841,-0.1336,-0.0224,-0.0168
LG1,15800001,15900000,15850697,5939,3254,28.144,18.2253,0.2139,0.0245,0.0202
LG1,15900001,16000000,15947653,6229,3162,28.0589,45.8766,-0.241,-0.0404,-0.0334
LG1,16000001,16100000,16047873,5777,2874,47.194,19.1758,0.4222,0.0677,0.0547
LG1,16100001,16200000,16152080,6902,3442,41.7432,35.3349,0.0831,0.014,0.011
LG1,16200001,16300000,16249046,6046,3200,8.3448,12.3057,-0.1918,-0.0073,-0.0065
LG1,16300001,16400000,16352025,5890,2411,18.2958,14.2875,0.123,0.0101,0.0082
LG1,16400001,16500000,16449125,5395,2628,13.8727,17.9872,-0.1291,-0.0102,-0.0083
LG1,16500001,16600000,16548177,5663,2938,7.5992,6.9935,0.0415,0.0016,0.0014
LG1,16600001,16700000,16651103,5588,2776,24.0362,42.3065,-0.2754,-0.0659,-0.0478
LG1,16700001,16800000,16748020,5924,3052,23.0542,19.6375,0.08,0.0081,0.0068
LG1,16800001,16900000,16847446,5758,3050,47.0911,17.2151,0.4646,0.0812,0.0578
LG1,16900001,17000000,16945197,4888,1995,31.1659,25.4648,0.1007,0.0233,0.0163
LG1,17000001,17100000,17047097,5515,2506,15.5055,18.5654,-0.0898,-0.0112,-0.0082
LG1,17100001,17200000,17150350,6429,3251,15.7021,12.737,0.1043,0.0102,0.0082
LG1,17200001,17300000,17252025,6370,3505,17.2419,52.6763,-0.5068,-0.0602,-0.0476
LG1,17300001,17400000,17347755,5611,2878,5.3784,4.1914,0.124,0.0044,0.0038
LG1,17400001,17500000,17450844,6047,3026,55.5349,46.7693,0.0857,0.0305,0.0214
LG1,17500001,17600000,17556521,5467,2971,19.8742,34.2326,-0.2654,-0.0373,-0.0284
LG1,17600001,17700000,17650495,6457,3332,16.2766,16.3667,-0.0028,-0.0003,-0.0002
LG1,17700001,17800000,17747196,6466,3663,25.0677,60.2781,-0.4126,-0.1082,-0.0752
LG1,17800001,17900000,17843512,6124,3425,20.9786,30.4984,-0.1849,-0.0279,-0.0208
LG1,17900001,18000000,17950602,5400,2810,10.763,10.5896,0.0081,0.0005,0.0004
LG1,18000001,18100000,18045957,6207,3478,61.2336,16.1159,0.5833,0.1419,0.1044
LG1,18100001,18200000,18151294,5349,2728,81.7102,21.6518,0.581,0.2763,0.1565
LG1,18200001,18300000,18251600,6537,3358,188.043,35.1633,0.6849,0.2902,0.1932
LG1,18300001,18400000,18352062,4949,2329,39.7773,33.8003,0.0812,0.021,0.0165
LG1,18400001,18500000,18447009,4832,2709,20.3698,13.2198,0.2129,0.018,0.0146
LG1,18500001,18600000,18553920,5293,2814,39.3875,17.1271,0.3939,0.0613,0.0428
LG1,18600001,18700000,18648170,6062,3161,10.9271,6.7969,0.233,0.01,0.0085
LG1,18700001,18800000,18740475,5602,3170,17.3414,36.4096,-0.3548,-0.0367,-0.0301
LG1,18800001,18900000,18850212,6230,3388,38.6307,75.6906,-0.3242,-0.0612,-0.0468
LG1,18900001,19000000,18950141,5967,3226,43.3898,30.9862,0.1668,0.0236,0.0184
LG1,19000001,19100000,19051329,5347,2958,33.6854,16.7036,0.337,0.0397,0.0312
LG1,19100001,19200000,19148415,6144,3352,65.9896,47.7135,0.1607,0.0485,0.0346
LG1,19200001,19300000,19247924,5295,2756,46.5745,50.6427,-0.0418,-0.0169,-0.0121
LG1,19300001,19400000,19355496,5518,3148,21.0422,12.3729,0.2594,0.0246,0.0197
LG1,19400001,19500000,19445309,4426,2307,9.987,8.2016,0.0982,0.0062,0.0055
LG1,19500001,19600000,19544219,5064,2590,17.8773,14.6216,0.1002,0.0097,0.0082
LG1,19600001,19700000,19647416,6288,3349,21.5172,14.3464,0.1999,0.0164,0.0134
LG1,19700001,19800000,19749280,6208,3282,36.1661,26.374,0.1566,0.0292,0.0214
LG1,19800001,19900000,19850848,5320,2785,64.4979,16.0349,0.6018,0.1627,0.1152
LG1,19900001,20000000,19947973,6141,2479,173.6794,56.6143,0.5083,0.189,0.1526
LG1,20000001,20100000,20052612,5243,2739,21.3609,13.5812,0.2226,0.0225,0.0176
LG1,20100001,20200000,20149576,4960,2692,99.1487,47.2086,0.3549,0.116,0.0796
LG1,20200001,20300000,20251495,5552,2631,38.8409,25.5289,0.2068,0.0254,0.0171
LG1,20300001,20400000,20354817,4350,1936,8.2039,7.331,0.0562,0.0028,0.0023
LG1,20400001,20500000,20451023,4886,2626,20.2388,5.6565,0.5631,0.0328,0.0289
LG1,20500001,20600000,20524752,2264,1153,5.2664,1.9539,0.4588,0.0264,0.0223
LG2,1,100000,49282,6420,3403,31.0161,19.1854,0.2357,0.0279,0.0237
LG2,100001,200000,150086,5190,2920,8.3758,8.7018,-0.0191,-0.0009,-0.0008
LG2,200001,300000,249199,5237,2898,14.1854,16.8922,-0.0871,-0.0061,-0.0052
LG2,300001,400000,352380,3836,2055,13.8914,27.2372,-0.3245,-0.0455,-0.0365
LG2,400001,500000,447906,4262,2333,21.5693,13.9859,0.2133,0.0232,0.0168
LG2,500001,600000,551877,4451,1361,27.6159,9.394,0.4924,0.0629,0.055
LG2,600001,700000,655093,4370,2496,61.9896,35.8198,0.2676,0.0736,0.0586
LG2,700001,800000,745708,5624,2992,29.663,61.6651,-0.3504,-0.0776,-0.0526
LG2,800001,900000,854573,5455,2740,15.575,20.9594,-0.1474,-0.0181,-0.0143
LG2,900001,1000000,948196,4849,2387,30.5849,10.0984,0.5036,0.0564,0.0448
LG2,1000001,1100000,1049313,5486,2960,26.6836,27.2273,-0.0101,-0.0012,-0.0009
LG2,1100001,1200000,1151836,6107,3332,9.5836,9.9003,-0.0163,-0.0007,-0.0006
LG2,1200001,1300000,1247943,5780,3213,10.3602,12.9096,-0.1096,-0.0062,-0.0053
LG2,1300001,1400000,1350194,5659,3025,18.5276,11.326,0.2412,0.0201,0.0161
LG2,1400001,1500000,1446764,5579,2606,14.6568,4.2609,0.5495,0.0191,0.0176
LG2,1500001,1600000,1552687,5772,3436,12.2578,17.3005,-0.1706,-0.012,-0.0102
LG2,1600001,1700000,1647019,5030,2801,12.5948,13.1563,-0.0218,-0.0017,-0.0013
LG2,1700001,1800000,1755333,4529,2495,13.7406,14.1281,-0.0139,-0.001,-0.0008
LG2,1800001,1900000,1849328,5162,2839,13.0508,13.5362,-0.0183,-0.0012,-0.001
LG2,1900001,2000000,1947042,5206,2946,24.281,14.8773,0.2401,0.0238,0.0191
LG2,2000001,2100000,2056210,5043,2666,17.6729,20.7589,-0.0803,-0.01,-0.0072
LG2,2100001,2200000,2147626,5867,2931,29.7247,17.3039,0.2641,0.0317,0.0235
LG2,2200001,2300000,2250770,5539,2806,21.6273,15.956,0.1509,0.0153,0.0129
LG2,2300001,2400000,2343805,4632,2336,26.7367,31.2148,-0.0773,-0.0125,-0.0091
LG2,2400001,2500000,2449508,6588,3532,36.8245,28.5198,0.1271,0.0169,0.0129
LG2,2500001,2600000,2546197,5586,2749,27.2484,13.6615,0.3321,0.0481,0.0352
LG2,2600001,2700000,2650683,5951,3266,15.7341,14.1638,0.0525,0.0041,0.0032
LG2,2700001,2800000,2750570,6416,3563,22.8953,25.7745,-0.0592,-0.0062,-0.005
LG2,2800001,2900000,2852362,5436,3247,37.7227,34.9076,0.0388,0.008,0.0058
LG2,2900001,3000000,2956882,4063,2248,11.1039,10.5805,0.0241,0.0022,0.0018
LG2,3000001,3100000,3059332,5209,2651,21.2339,19.7656,0.0358,0.0047,0.0036
LG2,3100001,3200000,3147388,5116,2634,20.6315,8.7893,0.4025,0.0334,0.0253
LG2,3200001,3300000,3249565,5050,2469,15.5115,13.987,0.0517,0.0036,0.0031
LG2,3300001,3400000,3350131,5997,3199,23.9117,20.032,0.0883,0.0068,0.0056
LG2,3400001,3500000,3446573,5000,2634,19.7521,10.249,0.3168,0.0273,0.0242
LG2,3500001,3600000,3549869,6045,3283,14.9654,18.8523,-0.1149,-0.0117,-0.0093
LG2,3600001,3700000,3651712,6859,3252,37.7797,27.5807,0.156,0.0275,0.0216
LG2,3700001,3800000,3748290,6194,3420,18.5604,50.6052,-0.4633,-0.0632,-0.0478
LG2,3800001,3900000,3850482,5397,2937,37.568,55.8721,-0.1959,-0.0403,-0.0289
LG2,3900001,4000000,3952797,5593,3051,19.0896,33.2901,-0.2711,-0.0303,-0.024
LG2,4000001,4100000,4050028,5133,2642,39.9461,17.5852,0.3887,0.0617,0.0467
LG2,4100001,4200000,4151630,6556,3264,14.7521,15.6453,-0.0294,-0.0024,-0.002
LG2,4200001,4300000,4249238,6475,3538,19.8482,15.5654,0.1209,0.0101,0.0083
LG2,4300001,4400000,4349000,6536,3279,13.4393,11.2362,0.0893,0.0048,0.004
LG2,4400001,4500000,4453207,5357,2886,8.7547,3.4635,0.4331,0.0132,0.0117
LG2,4500001,4600000,4551371,5948,3124,22.087,9.326,0.4062,0.0327,0.0272
LG2,4600001,4700000,4636807,3188,1691,21.1633,30.4299,-0.1796,-0.0464,-0.0318
LG2,4700001,4800000,4755206,5788,2932,47.9753,36.1706,0.1403,0.0252,0.02
LG2,4800001,4900000,4845849,5128,2751,23.2526,21.2276,0.0455,0.0047,0.004
LG2,4900001,5000000,4949366,5387,1821,52.4174,6.8669,0.7683,0.1587,0.1164
LG2,5000001,5100000,5062376,3009,1595,26.7031,14.2693,0.3035,0.061,0.0435
LG2,5100001,5200000,5150307,6002,2823,13.2174,15.9232,-0.0929,-0.0062,-0.0052
LG2,5200001,5300000,5248978,5119,2575,98.4518,41.2763,0.4092,0.1274,0.0883
LG2,5300001,5400000,5349650,5152,2523,20.2323,7.8156,0.4427,0.0299,0.0263
LG2,5400001,5500000,5450506,5594,3049,18.744,18.3305,0.0112,0.0011,0.0009
LG2,5500001,5600000,5548398,5259,2749,18.0232,17.1872,0.0237,0.0024,0.002
LG2,5600001,5700000,5650109,5689,2769,27.569,25.2794,0.0433,0.0093,0.0074
LG2,5700001,5800000,5751175,5352,1980,22.1299,21.0831,0.0242,0.0026,0.0023
LG2,5800001,5900000,5851809,4668,2780,33.3971,13.6435,0.4199,0.0706,0.0552
LG2,5900001,6000000,5951006,4934,2489,25.0779,16.8456,0.1964,0.0344,0.0247
LG2,6000001,6100000,6049602,6596,3515,53.251,34.2271,0.2175,0.0492,0.0342
LG2,6100001,6200000,6147162,5384,2867,25.0068,28.1536,-0.0592,-0.0135,-0.009
LG2,6200001,6300000,6251734,5657,2417,96.0344,31.4568,0.5065,0.2374,0.1286
LG2,6300001,6400000,6348213,5683,2937,42.8703,12.8786,0.538,0.1198,0.0866
LG2,6400001,6500000,6450199,5622,2968,41.7427,12.1026,0.5505,0.07,0.0577
LG2,6500001,6600000,6551469,5645,3014,28.8773,7.1617,0.6026,0.0505,0.0414
LG2,6600001,6700000,6646370,5350,2972,38.7471,24.0747,0.2336,0.0295,0.0231
LG2,6700001,6800000,6751728,5965,3146,22.5349,25.4068,-0.0599,-0.0062,-0.0051
LG2,6800001,6900000,6849993,5636,3082,19.4724,21.1693,-0.0418,-0.0039,-0.0031
LG2,6900001,7000000,6950431,5494,3017,12.2122,8.2596,0.1931,0.0095,0.0082
LG2,7000001,7100000,7049679,5681,3104,18.5646,17.4594,0.0307,0.0033,0.0025
LG2,7100001,7200000,7148531,5498,2994,14.2044,19.8622,-0.1661,-0.0156,-0.0121
LG2,7200001,7300000,7254208,4703,2464,82.5346,42.3674,0.3216,0.1456,0.0969
LG2,7300001,7400000,7350832,5948,3523,75.1779,29.6961,0.4337,0.1365,0.0968
LG2,7400001,7500000,7453552,5111,2482,65.1424,22.5565,0.4856,0.2148,0.1441
LG2,7500001,7600000,7550644,5663,2955,35.2169,13.807,0.4367,0.0787,0.0605
LG2,7600001,7700000,7649439,6461,3402,62.0878,13.6565,0.6394,0.1407,0.114
LG2,7700001,7800000,7748768,5813,2847,47.5187,38.8917,0.0998,0.0279,0.0183
LG2,7800001,7900000,7853801,5648,3363,31.3828,19.037,0.2449,0.0331,0.0256
LG2,7900001,8000000,7944212,5133,2575,20.7375,24.0146,-0.0732,-0.012,-0.0086
LG2,8000001,8100000,8046466,5120,2932,93.9344,30.2776,0.5125,0.2085,0.1385
LG2,8100001,8200000,8146992,5681,2984,38.5333,15.7859,0.4188,0.0764,0.0621
LG2,8200001,8300000,8249221,6386,3348,38.8,25.7516,0.2021,0.0331,0.0268
LG2,8300001,8400000,8347793,5025,2721,18.2536,55.2953,-0.5036,-0.1095,-0.0727
LG2,8400001,8500000,8449719,6175,3284,29.4484,41.0427,-0.1645,-0.0514,-0.0343
LG2,8500001,8600000,8557111,5810,3238,26.9609,18.6755,0.1816,0.0179,0.0149
LG2,8600001,8700000,8648096,6105,3523,19.6984,37.5651,-0.312,-0.0476,-0.0365
LG2,8700001,8800000,8748682,6287,3379,8.4302,8.5687,-0.0082,-0.0003,-0.0003
LG2,8800001,8900000,8847062,5492,2644,17.7052,12.5354,0.171,0.0135,0.0114
