scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM
LG1,2200001,2300000,2246870,5808,2875,36.9206,29.8659,0.1056,0.0214,0.0165
LG1,2300001,2400000,2343462,5116,2527,72.0279,40.3284,0.2821,0.149,0.0926
LG1,2400001,2500000,2460004,4760,2616,43.1237,17.168,0.4305,0.0817,0.0621
LG1,2500001,2600000,2549088,7178,3920,53.3852,34.4352,0.2158,0.0546,0.0394
LG1,2600001,2700000,2650618,7145,4005,52.7461,57.8206,-0.0459,-0.0104,-0.0081
LG1,2700001,2800000,2760293,4748,2447,45.1872,38.9648,0.0739,0.0215,0.016
LG1,2800001,2900000,2854430,6229,3232,82.8469,29.8891,0.4698,0.137,0.1037
LG1,2900001,3000000,2948285,5778,3305,53.5385,107.074,-0.3333,-0.1922,-0.1085
LG1,3000001,3100000,3050647,6834,4020,46.874,30.8458,0.2062,0.0417,0.0318
LG1,3100001,3200000,3153855,6747,3953,47.912,24.6641,0.3203,0.0591,0.0466
LG1,3200001,3300000,3248304,6982,3803,60.7849,49.7693,0.0996,0.0284,0.0186
LG1,3300001,3400000,3345767,5885,3057,19.7271,11.7594,0.2531,0.0259,0.0214
LG1,3400001,3500000,3452604,4493,2500,11.1826,15.1664,-0.1512,-0.0103,-0.0084
LG1,3500001,3600000,3549079,7226,3714,38.5711,42.9169,-0.0533,-0.0077,-0.0056
LG1,3600001,3700000,3648994,5886,2903,22.7628,14.3352,0.2272,0.0188,0.0162
LG1,3700001,3800000,3752511,8041,4590,106.8451,65.7654,0.238,0.0758,0.0564
LG1,3800001,3900000,3848580,7495,3640,58.5359,27.8969,0.3545,0.0603,0.0472
LG1,3900001,4000000,3948917,7282,3753,54.2695,58.9503,-0.0413,-0.0076,-0.006
LG1,4000001,4100000,4048355,7057,3844,83.7336,45.9159,0.2917,0.0636,0.0515
LG1,4100001,4200000,4159511,5238,2978,12.1997,12.2398,-0.0016,-0.0001,-0.0001
LG1,4200001,4300000,4251452,7505,4192,37.281,46.4294,-0.1093,-0.016,-0.0128
LG1,4300001,4400000,4357686,6175,3421,53.7648,80.0586,-0.1965,-0.0728,-0.0516
LG1,4400001,4500000,4451545,7026,4095,59.669,268.9258,-0.6368,-0.378,-0.2254
LG1,4500001,4600000,4548602,7278,3857,38.7719,29.0745,0.1429,0.02,0.0162
LG1,4600001,4700000,4649520,8185,4424,80.6461,138.1549,-0.2628,-0.0708,-0.0523
LG1,4700001,4800000,4741353,6517,3274,104.3073,55.8401,0.3026,0.0876,0.0622
LG1,4800001,4900000,4859361,5183,2867,41.4016,37.7464,0.0462,0.0072,0.0054
LG1,4900001,5000000,4943351,4419,2063,36.9245,32.7906,0.0593,0.0159,0.0127
LG1,5000001,5100000,5050336,8144,3975,95.5247,45.2909,0.3567,0.1029,0.0796
LG1,5100001,5200000,5145408,6822,3411,98.4008,66.4747,0.1936,0.079,0.0572
LG1,5200001,5300000,5263455,5213,2994,76.8424,59.156,0.13,0.0921,0.0609
LG1,5300001,5400000,5349400,5680,3148,120.2156,83.2062,0.1819,0.1749,0.1021
LG1,5400001,5500000,5443686,6894,3571,67.4497,64.0612,0.0258,0.009,0.0066
LG1,5500001,5600000,5548683,7972,3948,88.1057,39.299,0.3831,0.1127,0.0799
LG1,5600001,5700000,5652395,7118,3889,379.1326,44.0164,0.792,0.6014,0.4661
LG1,5700001,5800000,5750920,6038,2632,107.6151,32.6161,0.5348,0.2604,0.1512
LG1,5800001,5900000,5844022,6088,2657,98.7833,40.5063,0.4184,0.1895,0.1345
LG1,5900001,6000000,5948488,5236,1928,83.2339,91.7615,-0.0487,-0.0491,-0.0325
LG1,6000001,6100000,6043896,4471,2012,72.2474,51.1187,0.1713,0.1475,0.0664
LG1,6100001,6200000,6151324,3698,1841,106.1776,60.9693,0.2705,0.2478,0.1555
LG1,6200001,6300000,6272588,2215,809,35.2234,13.3755,0.4496,0.2952,0.159
LG1,6300001,6400000,6347929,5722,2829,117.0781,42.0391,0.4716,0.3019,0.2054
LG1,6400001,6500000,6433894,4638,2470,46.3693,47.4422,-0.0114,-0.0093,-0.0059
LG1,6500001,6600000,6547867,4795,2351,97.9857,86.4247,0.0627,0.0662,0.0371
LG1,6600001,6700000,6651711,8014,3804,231.8349,63.3891,0.5706,0.3031,0.2408
LG1,6700001,6800000,6758019,6948,3763,107.9203,72.9198,0.1935,0.1311,0.0986
LG1,6800001,6900000,6848964,7836,4374,132.5753,86.0872,0.2126,0.1404,0.0898
LG1,6900001,7000000,6950230,4236,2382,63.6378,55.118,0.0717,0.0493,0.031
LG1,7000001,7100000,7056190,6781,3144,86.6435,35.4086,0.4198,0.139,0.1044
LG1,7100001,7200000,7148076,6508,3116,87.8349,87.6016,0.0013,0.001,0.0006
LG1,7200001,7300000,7256341,3926,1788,91.8695,42.8732,0.3636,0.2371,0.1621
LG1,7300001,7400000,7351539,6956,4161,95.3844,96.2932,-0.0047,-0.0033,-0.0022
LG1,7400001,7500000,7455752,8171,3984,115.9156,86.2344,0.1468,0.0749,0.0494
LG1,7500001,7600000,7538111,5018,2070,57.8057,27.5344,0.3547,0.1305,0.089
LG1,7600001,7700000,7665305,6821,2859,82.1602,26.7763,0.5084,0.2494,0.1596
LG1,7700001,7800000,7742571,7571,3229,142.8672,39.8349,0.5639,0.445,0.2052
LG1,7800001,7900000,7851765,5275,2587,101.8602,40.9117,0.4269,0.3306,0.2077
LG1,7900001,8000000,7951533,9939,4991,335.9245,71.0693,0.6508,0.4775,0.3463
LG1,8000001,8100000,8053502,7323,2942,149.0979,16.9302,0.7961,0.1913,0.1661
LG1,8100001,8200000,8143066,4052,1561,25.9312,20.501,0.1169,0.0281,0.0194
LG1,8200001,8300000,8246057,5103,2273,44.5654,19.0628,0.4008,0.0912,0.0572
LG1,8300001,8400000,8349203,5570,2798,164.2391,33.5828,0.6605,0.57,0.4195
LG1,8400001,8500000,8453798,6896,3162,204.4859,72.4896,0.4766,0.3307,0.2433
LG1,8500001,8600000,8545700,4039,2194,103.5047,29.8255,0.5526,0.3731,0.236
LG1,8600001,8700000,8658999,7333,3921,192.4859,72.8365,0.451,0.3329,0.2424
LG1,8700001,8800000,8742193,8541,4739,149.2633,61.8091,0.4143,0.1583,0.1132
LG1,8800001,8900000,8851731,9887,4946,174.5247,113.6471,0.2113,0.0788,0.0548
LG1,8900001,9000000,8952213,6378,3213,127.381,34.2534,0.5762,0.2162,0.1616
LG1,9000001,9100000,9050702,5841,3258,125.3203,46.6703,0.4573,0.28,0.168
LG1,9100001,9200000,9148617,7761,3825,134.9919,36.7503,0.572,0.3771,0.2082
LG1,9200001,9300000,9246403,7371,3494,148.707,35.9711,0.6104,0.4037,0.2606
LG1,9300001,9400000,9334820,4792,2452,115.0799,25.7747,0.634,0.3183,0.2452
LG1,9400001,9500000,9463398,7402,3715,131.5352,60.8508,0.3674,0.2248,0.1508
LG1,9500001,9600000,9542112,6185,3044,111.7896,46.0552,0.4164,0.1923,0.1405
LG1,9600001,9700000,9651391,6527,2862,115.138,52.399,0.3745,0.2148,0.1493
LG1,9700001,9800000,9746904,6299,2931,75.8438,43.6167,0.2698,0.1,0.0761
LG1,9800001,9900000,9844823,9408,4613,173.5487,69.2732,0.4294,0.1792,0.1269
LG1,9900001,10000000,9951515,10011,5121,184.1646,104.525,0.2759,0.1755,0.1199
LG1,10000001,10100000,10048640,9196,4697,335.1521,77.9318,0.6227,0.4339,0.275
LG1,10100001,10200000,10143707,9288,4364,207.4937,62.4417,0.5374,0.2635,0.1528
LG1,10200001,10300000,10249395,8769,4245,145.2826,97.6456,0.1961,0.1204,0.0792
LG1,10300001,10400000,10349946,9097,4860,101.7247,69.368,0.1891,0.0624,0.04
LG1,10400001,10500000,10440998,5899,3030,60.0604,84.9172,-0.1715,-0.0505,-0.0365
LG1,10500001,10600000,10552259,9979,4874,100.4531,73.6401,0.154,0.0453,0.032
LG1,10600001,10700000,10646939,9527,5255,164.7167,99.1365,0.2485,0.0995,0.0686
LG1,10700001,10800000,10750705,8034,4281,90.6156,63.1099,0.1789,0.0544,0.038
LG1,10800001,10900000,10847018,10153,5536,272.9758,92.1201,0.4954,0.3391,0.2053
LG1,10900001,11000000,10950256,9087,4930,474.3568,37.6839,0.8528,0.711,0.3848
LG1,11000001,11100000,11050021,7401,3635,163.8104,48.6354,0.5421,0.3031,0.1819
LG1,11100001,11200000,11146255,8851,4821,93.0742,82.0315,0.0631,0.0213,0.0148
LG1,11200001,11300000,11253959,6292,3398,71.8107,46.8529,0.2103,0.0824,0.0539
LG1,11300001,11400000,11350168,9383,4663,90.8846,97.3607,-0.0344,-0.0129,-0.0083
LG1,11400001,11500000,11443365,4553,2411,110.6245,36.8224,0.5005,0.2975,0.2214
LG1,11500001,11600000,11549048,7981,3867,80.1526,83.2583,-0.019,-0.0067,-0.0046
LG1,11600001,11700000,11650068,8721,4424,142.2078,119.6437,0.0862,0.0399,0.0271
LG1,11700001,11800000,11749912,6030,3058,66.1469,56.6208,0.0776,0.0262,0.0199
LG1,11800001,11900000,11853440,8069,4405,92.824,89.7703,0.0167,0.0068,0.0048
LG1,11900001,12000000,11947969,8733,4603,68.799,125.3323,-0.2912,-0.0942,-0.0665
LG1,12000001,12100000,12051798,6027,3197,11.2167,16.4729,-0.1898,-0.0133,-0.0119
LG1,12100001,12200000,12151088,5417,3225,29.7852,135.7268,-0.6401,-0.2167,-0.1518
LG1,12200001,12300000,12262028,6412,3438,54.3885,34.9922,0.217,0.0432,0.0323
LG1,12300001,12400000,12349437,7311,3533,85.7708,59.924,0.1774,0.1123,0.0549
LG1,12400001,12500000,12450983,6501,3747,179.2786,252.1083,-0.1688,-0.1484,-0.0727
LG1,12500001,12600000,12546105,7818,4126,72.8669,42.0664,0.268,0.0695,0.0517
LG1,12600001,12700000,12648092,5340,2137,7.4815,10.0362,-0.1458,-0.0057,-0.0052
LG1,12700001,12800000,12744264,4881,2139,17.3521,61.5141,-0.56,-0.1109,-0.0808
LG1,12800001,12900000,12856418,8066,3629,64.4419,38.8596,0.2476,0.037,0.0286
LG1,12900001,13000000,12950378,6861,3440,113.0253,55.3263,0.3427,0.1568,0.1043
LG1,13000001,13100000,13048164,6836,3547,28.4268,27.7018,0.0129,0.0018,0.0014
LG1,13100001,13200000,13146318,6775,3530,52.832,25.1289,0.3553,0.0726,0.0538
LG1,13200001,13300000,13255233,7383,3441,101.3852,33.7289,0.5007,0.1625,0.1086
LG1,13300001,13400000,13347152,6601,3523,42.0648,52.3513,-0.1089,-0.0292,-0.0216
LG1,13400001,13500000,13452811,7423,3453,27.6107,24.8409,0.0528,0.0063,0.0051
LG1,13500001,13600000,13548552,7351,3794,30.7216,20.6534,0.196,0.0185,0.0154
LG1,13600001,13700000,13650410,6554,3592,49.7599,29.4776,0.256,0.0403,0.0288
LG1,13700001,13800000,13751913,6622,3800,50.2896,26.8297,0.3042,0.061,0.0463
LG1,13800001,13900000,13850648,7187,4088,52.8133,51.594,0.0117,0.003,0.0022
LG1,13900001,14000000,13953250,6573,3447,60.5927,39.9474,0.2053,0.0466,0.0335
LG1,14000001,14100000,14047371,6343,3341,30.9685,25.8195,0.0907,0.0139,0.011
LG1,14100001,14200000,14146663,5956,2641,52.4729,41.5104,0.1166,0.0822,0.0497
LG1,14200001,14300000,14250732,7671,4059,142.4667,45.3542,0.517,0.3093,0.17
LG1,14300001,14400000,14348404,7405,3957,149.8388,24.843,0.7156,0.3191,0.2081
LG1,14400001,14500000,14449809,6233,3262,141.1576,12.6044,0.8361,0.4297,0.2404
LG1,14500001,14600000,14549665,6466,3490,135.1784,19.307,0.75,0.3564,0.2238
LG1,14600001,14700000,14648321,7136,3547,69.5591,21.8992,0.5211,0.0948,0.0754
LG1,14700001,14800000,14748666,6394,3352,118.8901,121.2375,-0.0098,-0.0056,-0.0033
LG1,14800001,14900000,14847919,6726,3547,19.7198,12.276,0.2326,0.018,0.0153
LG1,14900001,15000000,14951561,7611,3773,32.0331,33.0039,-0.0149,-0.0023,-0.0018
LG1,15000001,15100000,15055174,6514,3490,32.0969,35.3479,-0.0482,-0.014,-0.0102
LG1,15100001,15200000,15142967,5456,2754,79.1953,16.7266,0.6512,0.27,0.1828
LG1,15200001,15300000,15246924,6750,3477,47.9497,66.5185,-0.1622,-0.0651,-0.0416
LG1,15300001,15400000,15355355,5942,3259,66.7956,37.9586,0.2753,0.0756,0.0524
LG1,15400001,15500000,15451169,6214,3598,50.2182,45.8281,0.0457,0.0128,0.0088
LG1,15500001,15600000,15552111,5706,3087,44.644,34.0633,0.1344,0.0201,0.0158
LG1,15600001,15700000,15648625,4262,2493,35.1518,40.1013,-0.0658,-0.0131,-0.0102
LG1,15700001,15800000,15757973,4759,2582,20.5625,26.2349,-0.1212,-0.0207,-0.0154
LG1,15800001,15900000,15850697,5939,3257,26.1164,16.806,0.2169,0.0234,0.0195
LG1,15900001,16000000,15947653,6229,3258,48.2625,70.6135,-0.188,-0.048,-0.0372
LG1,16000001,16100000,16047873,5777,2822,34.3216,15.6951,0.3724,0.0493,0.0407
LG1,16100001,16200000,16152080,6902,3502,38.4195,40.4779,-0.0261,-0.0045,-0.0035
LG1,16200001,16300000,16249046,6046,3176,11.2177,12.9203,-0.0705,-0.0031,-0.0027
LG1,16300001,16400000,16352025,5890,2472,17.1245,18.7245,-0.0446,-0.0041,-0.0033
LG1,16400001,16500000,16449125,5395,2789,11.8555,25.7284,-0.3691,-0.0355,-0.0306
LG1,16500001,16600000,16548177,5663,3003,8.1617,8.556,-0.0236,-0.001,-0.0009
LG1,16600001,16700000,16651103,5588,2828,22.1758,39.5169,-0.2811,-0.0635,-0.0486
LG1,16700001,16800000,16748020,5924,3114,21.5221,26.3013,-0.0999,-0.0111,-0.0092
LG1,16800001,16900000,16847446,5758,3139,47.1323,21.4979,0.3735,0.0698,0.0513
LG1,16900001,17000000,16945197,4888,2005,42.7099,29.9005,0.1764,0.0505,0.0315
LG1,17000001,17100000,17047097,5515,2491,19.1081,21.6096,-0.0614,-0.0088,-0.0053
LG1,17100001,17200000,17150350,6429,3287,16.9263,13.0945,0.1276,0.013,0.0109
LG1,17200001,17300000,17252025,6370,3519,18.6242,24.2669,-0.1316,-0.0092,-0.0076
LG1,17300001,17400000,17347755,5611,2966,5.5914,4.1586,0.147,0.0052,0.0045
LG1,17400001,17500000,17450844,6047,3060,45.5185,30.8862,0.1915,0.0546,0.0411
LG1,17500001,17600000,17556521,5467,3002,21.9094,23.3969,-0.0328,-0.0038,-0.003
LG1,17600001,17700000,17650495,6457,3385,15.3828,14.4979,0.0296,0.0027,0.0022
LG1,17700001,17800000,17747196,6466,3696,24.2875,34.3312,-0.1713,-0.0322,-0.025
LG1,17800001,17900000,17843512,6124,3491,19.7406,25.5479,-0.1282,-0.0169,-0.0134
LG1,17900001,18000000,17950602,5400,2849,25.2659,12.2591,0.3466,0.0334,0.0293
LG1,18000001,18100000,18045957,6207,3557,60.3154,18.7518,0.5257,0.1291,0.0951
LG1,18100001,18200000,18151294,5349,2782,83.5211,21.9336,0.584,0.2824,0.1583
LG1,18200001,18300000,18251600,6537,3369,180.0557,34.6844,0.677,0.2928,0.1983
LG1,18300001,18400000,18352062,4949,2469,41.9018,40.3206,0.0192,0.0055,0.0043
LG1,18400001,18500000,18447009,4832,2669,21.5,14.175,0.2053,0.0184,0.0154
LG1,18500001,18600000,18553920,5293,2858,39.5135,16.5531,0.4095,0.0658,0.0436
LG1,18600001,18700000,18648170,6062,3254,14.3052,5.6708,0.4322,0.0205,0.0181
LG1,18700001,18800000,18740475,5602,3173,14.4365,25.5755,-0.2784,-0.0217,-0.0189
LG1,18800001,18900000,18850212,6230,3506,40.0591,93.8273,-0.4016,-0.0907,-0.0674
LG1,18900001,19000000,18950141,5967,3272,41.9359,28.5865,0.1893,0.0258,0.0209
LG1,19000001,19100000,19051329,5347,2972,32.2643,18.0701,0.282,0.0335,0.0267
LG1,19100001,19200000,19148415,6144,3510,90.2648,47.3055,0.3123,0.106,0.0759
LG1,19200001,19300000,19247924,5295,2809,47.037,58.2385,-0.1064,-0.046,-0.0323
LG1,19300001,19400000,19355496,5518,3226,24.075,13.4099,0.2845,0.0298,0.0235
LG1,19400001,19500000,19445309,4426,2339,10.7964,7.8901,0.1555,0.0101,0.0088
LG1,19500001,19600000,19544219,5064,2651,15.4237,27.6305,-0.2835,-0.0319,-0.0261
LG1,19600001,19700000,19647416,6288,3477,21.8521,15.8438,0.1594,0.0138,0.0112
LG1,19700001,19800000,19749280,6208,3409,46.8331,28.1242,0.2496,0.0522,0.0387
LG1,19800001,19900000,19850848,5320,2917,53.6271,14.8266,0.5668,0.1378,0.1079
LG1,19900001,20000000,19947973,6141,2776,117.3146,69.387,0.2567,0.0867,0.0694
LG1,20000001,20100000,20052612,5243,2810,14.0062,16.4307,-0.0797,-0.0072,-0.0056
LG1,20100001,20200000,20149576,4960,2739,88.5716,51.5565,0.2642,0.088,0.063
LG1,20200001,20300000,20251495,5552,2746,54.7398,30.4445,0.2852,0.0446,0.0368
LG1,20300001,20400000,20354817,4350,1987,14.644,5.5669,0.4491,0.0277,0.0243
LG1,20400001,20500000,20451023,4886,2677,19.762,4.9589,0.5988,0.0331,0.0294
LG1,20500001,20600000,20524752,2264,1128,4.9518,2.6018,0.3111,0.0193,0.0163
LG2,1,100000,49282,6420,3487,42.8367,18.7643,0.3908,0.0535,0.046
LG2,100001,200000,150086,5190,2955,7.5937,9.0615,-0.0881,-0.0038,-0.0034
LG2,200001,300000,249199,5237,2905,15.1388,19.5456,-0.1271,-0.0098,-0.0078
LG2,300001,400000,352380,3836,2058,12.4344,22.1635,-0.2812,-0.0328,-0.0264
LG2,400001,500000,447906,4262,2318,21.1068,12.6526,0.2504,0.0261,0.0189
LG2,500001,600000,551877,4451,1405,30.8818,8.3516,0.5743,0.0774,0.0651
LG2,600001,700000,655093,4370,2549,68.4669,35.343,0.3191,0.0913,0.0744
LG2,700001,800000,745708,5624,3026,32.4937,62.6833,-0.3172,-0.0735,-0.0563
LG2,800001,900000,854573,5455,2787,16.8065,18.8826,-0.0582,-0.0069,-0.0056
LG2,900001,1000000,948196,4849,2423,33.774,10.5417,0.5242,0.062,0.0513
LG2,1000001,1100000,1049313,5486,3057,20.5443,27.7297,-0.1488,-0.0169,-0.0141
LG2,1100001,1200000,1151836,6107,3356,11.2292,20.2083,-0.2856,-0.0191,-0.0163
LG2,1200001,1300000,1247943,5780,3288,11.6117,11.557,0.0024,0.0001,0.0001
LG2,1300001,1400000,1350194,5659,3033,18.1133,15.3742,0.0818,0.0077,0.0062
LG2,1400001,1500000,1446764,5579,2589,23.2352,4.2018,0.6937,0.0304,0.0283
LG2,1500001,1600000,1552687,5772,3442,12.3911,16.1839,-0.1327,-0.0089,-0.0075
LG2,1600001,1700000,1647019,5030,2824,14.5206,13.107,0.0512,0.0044,0.0034
LG2,1700001,1800000,1755333,4529,2532,13.9492,13.0742,0.0324,0.0022,0.0019
LG2,1800001,1900000,1849328,5162,2883,14.3906,25.2927,-0.2747,-0.0264,-0.0221
LG2,1900001,2000000,1947042,5206,2974,26.6497,13.3669,0.3319,0.0335,0.0271
LG2,2000001,2100000,2056210,5043,2737,16.2089,18.5365,-0.067,-0.0075,-0.0059
LG2,2100001,2200000,2147626,5867,2990,31.5065,16.5357,0.3116,0.0387,0.029
LG2,2200001,2300000,2250770,5539,2804,21.0885,20.1422,0.023,0.0025,0.0021
LG2,2300001,2400000,2343805,4632,2328,25.4273,29.2888,-0.0706,-0.0109,-0.0078
LG2,2400001,2500000,2449508,6588,3597,36.9656,31.3318,0.0825,0.0116,0.0087
LG2,2500001,2600000,2546197,5586,2808,31.4708,15.8339,0.3306,0.0544,0.0413
LG2,2600001,2700000,2650683,5951,3254,17.2469,13.6266,0.1173,0.0094,0.0074
LG2,2700001,2800000,2750570,6416,3575,28.9471,29.2388,-0.005,-0.0006,-0.0005
LG2,2800001,2900000,2852362,5436,3079,46.7547,20.6229,0.3878,0.0721,0.0597
LG2,2900001,3000000,2956882,4063,2281,11.6727,11.8742,-0.0086,-0.0009,-0.0007
LG2,3000001,3100000,3059332,5209,2672,23.6305,23.8581,-0.0048,-0.0007,-0.0006
LG2,3100001,3200000,3147388,5116,2748,17.4849,19.876,-0.064,-0.0067,-0.0056
LG2,3200001,3300000,3249565,5050,2488,13.5255,11.7219,0.0714,0.0043,0.0039
LG2,3300001,3400000,3350131,5997,3237,23.4453,24.1781,-0.0154,-0.0013,-0.001
LG2,3400001,3500000,3446573,5000,2544,26.7534,11.3794,0.4032,0.0432,0.0362
LG2,3500001,3600000,3549869,6045,3260,15.6776,20.0188,-0.1216,-0.0131,-0.0101
LG2,3600001,3700000,3651712,6859,3250,37.8203,24.488,0.214,0.0362,0.0283
LG2,3700001,3800000,3748290,6194,3509,17.8797,47.8745,-0.4562,-0.0585,-0.0469
LG2,3800001,3900000,3850482,5397,3004,30.576,56.5177,-0.2979,-0.0583,-0.0428
LG2,3900001,4000000,3952797,5593,3100,18.2979,22.5526,-0.1042,-0.0092,-0.0074
LG2,4000001,4100000,4050028,5133,2620,29.399,16.963,0.2682,0.0356,0.0276
LG2,4100001,4200000,4151630,6556,3289,15.0232,13.1997,0.0646,0.0049,0.0042
LG2,4200001,4300000,4249238,6475,3574,24.1185,16.5523,0.186,0.0176,0.0151
LG2,4300001,4400000,4349000,6536,3377,19.1797,11.2724,0.2597,0.0173,0.0151
LG2,4400001,4500000,4453207,5357,2857,6.8044,3.5633,0.3126,0.0082,0.0074
LG2,4500001,4600000,4551371,5948,3173,17.3346,10.532,0.2441,0.0181,0.0161
LG2,4600001,4700000,4636807,3188,1752,20.3583,20.7583,-0.0097,-0.0019,-0.0016
LG2,4700001,4800000,4755206,5788,2928,35.2398,14.3893,0.4201,0.0459,0.038
LG2,4800001,4900000,4845849,5128,2781,18.087,25.0578,-0.1616,-0.0164,-0.014
LG2,4900001,5000000,4949366,5387,1823,55.6372,7.5409,0.7613,0.1651,0.1279
LG2,5000001,5100000,5062376,3009,1613,20.7099,14.5385,0.1751,0.0311,0.0227
LG2,5100001,5200000,5150307,6002,2906,19.5924,28.4315,-0.1841,-0.0206,-0.0173
LG2,5200001,5300000,5248978,5119,2598,98.5898,31.9935,0.51,0.1499,0.1076
LG2,5300001,5400000,5349650,5152,2568,18.7664,9.8956,0.3095,0.0213,0.0189
LG2,5400001,5500000,5450506,5594,3082,22.4625,17.6073,0.1212,0.0127,0.0109
LG2,5500001,5600000,5548398,5259,2792,13.1068,17.0458,-0.1306,-0.0116,-0.0096
LG2,5600001,5700000,5650109,5689,2859,38.6711,22.2232,0.2701,0.0656,0.0511
LG2,5700001,5800000,5751175,5352,2041,18.1826,27.144,-0.1977,-0.024,-0.0212
LG2,5800001,5900000,5851809,4668,2813,32.0076,13.9122,0.3941,0.0659,0.0526
LG2,5900001,6000000,5951006,4934,2549,21.8732,16.1784,0.1497,0.0248,0.0189
LG2,6000001,6100000,6049602,6596,3619,45.0224,35.7984,0.1141,0.0246,0.0186
LG2,6100001,6200000,6147162,5384,2970,23.4846,23.3773,0.0023,0.0005,0.0004
LG2,6200001,6300000,6251734,5657,2438,67.9078,32.0552,0.3587,0.156,0.0994
LG2,6300001,6400000,6348213,5683,2976,39.9242,12.3284,0.5281,0.1164,0.0897
LG2,6400001,6500000,6450199,5622,3027,44.2885,24.7693,0.2827,0.0455,0.0363
LG2,6500001,6600000,6551469,5645,3027,31.3052,9.1646,0.5471,0.0517,0.0436
LG2,6600001,6700000,6646370,5350,2947,37.6771,25.6214,0.1905,0.0246,0.0192
LG2,6700001,6800000,6751728,5965,3062,15.899,22.4167,-0.1701,-0.0152,-0.0125
LG2,6800001,6900000,6849993,5636,3056,13.5214,8.8224,0.2103,0.0123,0.0108
LG2,6900001,7000000,6950431,5494,3027,11.413,9.7562,0.0783,0.004,0.0035
LG2,7000001,7100000,7049679,5681,3119,15.3174,14.8872,0.0142,0.0014,0.0011
LG2,7100001,7200000,7148531,5498,2981,10.4964,16.775,-0.2302,-0.0189,-0.0148
LG2,7200001,7300000,7254208,4703,2474,89.9367,33.432,0.458,0.2044,0.1489
LG2,7300001,7400000,7350832,5948,3575,76.9276,27.875,0.468,0.1449,0.1045
LG2,7400001,7500000,7453552,5111,2522,72.8286,21.5385,0.5435,0.2514,0.1483
LG2,7500001,7600000,7550644,5663,2981,41.937,15.7354,0.4543,0.0925,0.0723
LG2,7600001,7700000,7649439,6461,3409,97.1081,11.0602,0.7955,0.2264,0.1827
LG2,7700001,7800000,7748768,5813,2920,56.8854,55.8208,0.0094,0.0032,0.002
LG2,7800001,7900000,7853801,5648,3274,26.062,17.762,0.1894,0.023,0.0182
LG2,7900001,8000000,7944212,5133,2606,18.6031,26.6427,-0.1777,-0.03,-0.022
LG2,8000001,8100000,8046466,5120,2945,88.4576,37.9174,0.3999,0.1711,0.1168
LG2,8100001,8200000,8146992,5681,2950,34.6112,21.143,0.2416,0.0458,0.0362
LG2,8200001,8300000,8249221,6386,3342,43.1362,20.2378,0.3613,0.0577,0.0483
LG2,8300001,8400000,8347793,5025,2746,19.2529,56.607,-0.4924,-0.1107,-0.0772
LG2,8400001,8500000,8449719,6175,3298,35.2479,36.3047,-0.0148,-0.0048,-0.0031
LG2,8500001,8600000,8557111,5810,3187,18.9661,19.5224,-0.0145,-0.0013,-0.001
LG2,8600001,8700000,8648096,6105,3476,20.8542,32.6958,-0.2211,-0.0322,-0.0245
LG2,8700001,8800000,8748682,6287,3467,8.7409,11.1086,-0.1193,-0.0054,-0.0049
LG2,8800001,8900000,8847062,5492,2737,24.1617,16.1503,0.1987,0.0205,0.0175
