scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM
LG1,6300001,6400000,6347929,5722,2852,84.9172,77.7297,0.0442,0.0257,0.0127
LG1,6400001,6500000,6433894,4638,2423,59.074,36.4031,0.2374,0.1378,0.0714
LG1,6500001,6600000,6547867,4795,2265,138.4198,78.7656,0.2747,0.2439,0.1494
LG1,6600001,6700000,6651711,8014,3964,358.2328,83.4453,0.6221,0.3664,0.2344
LG1,6700001,6800000,6758019,6948,4008,135.5526,112.4818,0.093,0.0653,0.0263
LG1,6800001,6900000,6848964,7836,4421,160.1901,128.4693,0.1099,0.0797,0.0379
LG1,6900001,7000000,6950230,4236,2444,62.299,65.5781,-0.0256,-0.0174,-0.0085
LG1,7000001,7100000,7056190,6781,3147,107.9969,147.4427,-0.1544,-0.1016,-0.0377
LG1,7100001,7200000,7148076,6508,3200,154.5052,43.2552,0.5625,0.3011,0.196
LG1,7200001,7300000,7256341,3926,1919,91.6448,41.549,0.3761,0.2865,0.1618
LG1,7300001,7400000,7351539,6956,4149,213.2193,84.7901,0.431,0.284,0.1781
LG1,7400001,7500000,7455752,8171,4061,118.1573,100.5031,0.0807,0.0437,0.0264
LG1,7500001,7600000,7538111,5018,2248,31.6089,61.4255,-0.3205,-0.1298,-0.0884
LG1,7600001,7700000,7665305,6821,3095,126.0151,68.3443,0.2967,0.1793,0.106
LG1,7700001,7800000,7742571,7571,3733,103.4771,49.3896,0.3538,0.1758,0.095
LG1,7800001,7900000,7851765,5275,2578,52.6958,93.9583,-0.2814,-0.1908,-0.1009
LG1,7900001,8000000,7951533,9939,5006,115.0911,121.5786,-0.0274,-0.0119,-0.0071
LG1,8000001,8100000,8053502,7323,3204,26.399,85.5406,-0.5283,-0.0951,-0.0701
LG1,8100001,8200000,8143066,4052,1636,13.3323,60.5823,-0.6393,-0.301,-0.1464
LG1,8200001,8300000,8246057,5103,2481,15.3052,189.5802,-0.8506,-0.7031,-0.3211
LG1,8300001,8400000,8349203,5570,2770,42.5594,40.726,0.022,0.0107,0.004
LG1,8400001,8500000,8453798,6896,3004,71.5714,100.8297,-0.1697,-0.057,-0.0369
LG1,8500001,8600000,8545700,4039,2361,45.0943,59.0484,-0.134,-0.0852,-0.0355
LG1,8600001,8700000,8658999,7333,3994,243.3016,167.5349,0.1844,0.1598,0.0618
LG1,8700001,8800000,8742193,8541,4652,84.7568,109.0818,-0.1255,-0.0426,-0.0227
LG1,8800001,8900000,8851731,9887,5407,80.8453,227.6203,-0.4758,-0.2034,-0.1203
LG1,8900001,9000000,8952213,6378,3183,55.9786,109.3995,-0.323,-0.1329,-0.0771
LG1,9000001,9100000,9050702,5841,3251,79.1042,153.0875,-0.3186,-0.2487,-0.1136
LG1,9100001,9200000,9148617,7761,3635,62.287,139.287,-0.382,-0.2234,-0.094
LG1,9200001,9300000,9246403,7371,3362,76.474,63.4823,0.0928,0.0358,0.0189
LG1,9300001,9400000,9334820,4792,2400,29.7042,107.3625,-0.5666,-0.3111,-0.1729
LG1,9400001,9500000,9463398,7402,3692,132.0641,169.7474,-0.1249,-0.1058,-0.0555
LG1,9500001,9600000,9542112,6185,3083,73.726,82.5052,-0.0562,-0.0336,-0.018
LG1,9600001,9700000,9651391,6527,3012,64.6302,87.5344,-0.1505,-0.0847,-0.0526
LG1,9700001,9800000,9746904,6299,2868,81.9453,70.9786,0.0717,0.044,0.0214
LG1,9800001,9900000,9844823,9408,4689,142.0917,199.0625,-0.167,-0.0922,-0.0543
LG1,9900001,10000000,9951515,10011,5272,183.513,140.8505,0.1315,0.0791,0.0427
LG1,10000001,10100000,10048640,9196,4715,283.3979,125.0021,0.3878,0.2085,0.1145
LG1,10100001,10200000,10143707,9288,4556,77.3286,170.8953,-0.3769,-0.1651,-0.0778
LG1,10200001,10300000,10249395,8769,4347,83.3286,144.4995,-0.2685,-0.1308,-0.0735
LG1,10300001,10400000,10349946,9097,5059,129.9578,127.7495,0.0086,0.0041,0.0022
LG1,10400001,10500000,10440998,5899,3159,164.4766,57.6432,0.481,0.2181,0.1185
LG1,10500001,10600000,10552259,9979,5310,160.1802,173.5552,-0.0401,-0.0163,-0.0089
LG1,10600001,10700000,10646939,9527,5224,198.1161,155.1703,0.1216,0.0521,0.0305
LG1,10700001,10800000,10750705,8034,4515,86.1312,90.6479,-0.0255,-0.0084,-0.0045
LG1,10800001,10900000,10847018,10153,5491,197.3568,149.7526,0.1371,0.0746,0.0328
LG1,10900001,11000000,10950256,9087,5125,77.1974,199.5099,-0.442,-0.1553,-0.0919
LG1,11000001,11100000,11050021,7401,3617,69.95,117.5708,-0.2539,-0.1255,-0.0554
LG1,11100001,11200000,11146255,8851,4836,165.187,105.2995,0.2214,0.0762,0.0399
LG1,11200001,11300000,11253959,6292,3630,137.5016,36.9849,0.5761,0.2179,0.1211
LG1,11300001,11400000,11350168,9383,4711,125.4286,107.6203,0.0764,0.0277,0.0156
LG1,11400001,11500000,11443365,4553,2429,93.1557,72.9974,0.1213,0.0989,0.0509
LG1,11500001,11600000,11549048,7981,3750,104.4297,142.9672,-0.1558,-0.0812,-0.047
LG1,11600001,11700000,11650068,8721,4559,234.5781,97.5573,0.4125,0.2248,0.1164
LG1,11700001,11800000,11749912,6030,3216,112.8286,80.462,0.1675,0.0852,0.0475
LG1,11800001,11900000,11853440,8069,4440,232.8714,106.0047,0.3744,0.2058,0.1132
LG1,11900001,12000000,11947969,8733,4843,128.925,119.8458,0.0365,0.0149,0.0078
LG1,12000001,12100000,12051798,6027,3301,61.7167,13.2,0.6476,0.0925,0.0613
LG1,12100001,12200000,12151088,5417,3055,77.1854,23.3937,0.5348,0.0965,0.0638
LG1,12200001,12300000,12262028,6412,3442,103.5615,54.7448,0.3084,0.0989,0.0566
LG1,12300001,12400000,12349437,7311,4049,197.3792,50.0125,0.5957,0.3023,0.164
LG1,12400001,12500000,12450983,6501,3758,323.2359,113.9026,0.4789,0.2628,0.1875
LG1,12500001,12600000,12546105,7818,4391,112.3427,66.0844,0.2593,0.0838,0.049
LG1,12600001,12700000,12648092,5340,2277,7.4484,8.7776,-0.0819,-0.0033,-0.0027
LG1,12700001,12800000,12744264,4881,2152,132.7927,35.3469,0.5796,0.1894,0.1208
LG1,12800001,12900000,12856418,8066,3841,59.4984,140.0901,-0.4038,-0.1282,-0.0722
LG1,12900001,13000000,12950378,6861,3793,174.0057,67.1807,0.4429,0.1772,0.1021
LG1,13000001,13100000,13048164,6836,3684,106.8036,51.312,0.351,0.1022,0.0608
LG1,13100001,13200000,13146318,6775,3757,85.9313,29.4604,0.4894,0.1091,0.0652
LG1,13200001,13300000,13255233,7383,3756,98.6177,71.951,0.1563,0.0472,0.0276
LG1,13300001,13400000,13347152,6601,3788,139.8141,50.4766,0.4695,0.1686,0.0868
LG1,13400001,13500000,13452811,7423,4016,160.7188,37.5146,0.6215,0.2305,0.1203
LG1,13500001,13600000,13548552,7351,3890,60.574,53.3948,0.063,0.0119,0.0067
LG1,13600001,13700000,13650410,6554,3526,25.3068,77.6859,-0.5086,-0.0801,-0.0478
LG1,13700001,13800000,13751913,6622,3813,75.8604,48.8729,0.2164,0.053,0.0275
LG1,13800001,13900000,13850648,7187,4113,77.9818,55.4526,0.1688,0.0503,0.0262
LG1,13900001,14000000,13953250,6573,3513,59.4911,96.7203,-0.2383,-0.0925,-0.0458
LG1,14000001,14100000,14047371,6343,3522,50.6469,52.326,-0.0163,-0.0038,-0.0021
LG1,14100001,14200000,14146663,5956,2849,185.125,47.7708,0.5898,0.3922,0.1828
LG1,14200001,14300000,14250732,7671,4262,159.7526,67.1651,0.408,0.1585,0.0865
LG1,14300001,14400000,14348404,7405,4089,65.4167,63.3792,0.0158,0.0035,0.0019
LG1,14400001,14500000,14449809,6233,3482,73.7307,69.7182,0.028,0.0081,0.0043
LG1,14500001,14600000,14549665,6466,3668,84.8089,97.138,-0.0678,-0.0243,-0.0127
LG1,14600001,14700000,14648321,7136,3899,52.7604,54.7521,-0.0185,-0.0036,-0.002
LG1,14700001,14800000,14748666,6394,3514,154.6448,42.9531,0.5652,0.2222,0.127
LG1,14800001,14900000,14847919,6726,3739,94.1177,70.2552,0.1452,0.0418,0.0218
LG1,14900001,15000000,14951561,7611,4120,136.3104,49.8979,0.4641,0.1557,0.0812
LG1,15000001,15100000,15055174,6514,3625,96.8453,41.4328,0.4007,0.1724,0.0787
LG1,15100001,15200000,15142967,5456,2850,64.8724,59.1682,0.046,0.0155,0.0086
LG1,15200001,15300000,15246924,6750,3661,113.5896,78.4396,0.183,0.0978,0.0429
LG1,15300001,15400000,15355355,5942,3356,71.7443,23.5734,0.5054,0.1154,0.0607
LG1,15400001,15500000,15451169,6214,3714,177.3604,38.6146,0.6424,0.2406,0.1306
LG1,15500001,15600000,15552111,5706,3382,46.574,49.3615,-0.0291,-0.0049,-0.0028
LG1,15600001,15700000,15648625,4262,2535,53.6271,79.3812,-0.1936,-0.0598,-0.0366
LG1,15700001,15800000,15757973,4759,2771,63.4229,42.1354,0.2017,0.0549,0.0313
LG1,15800001,15900000,15850697,5939,3550,51.5583,22.2625,0.3969,0.0678,0.0385
LG1,15900001,16000000,15947653,6229,3339,123.4771,56.9021,0.3691,0.1327,0.0751
LG1,16000001,16100000,16047873,5777,3054,80.9068,47.6026,0.2592,0.0751,0.0427
LG1,16100001,16200000,16152080,6902,3676,79.7469,83.1427,-0.0208,-0.0073,-0.0041
LG1,16200001,16300000,16249046,6046,3582,33.1182,135.6641,-0.6076,-0.1633,-0.0936
LG1,16300001,16400000,16352025,5890,2565,65.4896,24.4813,0.4558,0.0973,0.0584
LG1,16400001,16500000,16449125,5395,2790,309.8391,42.5849,0.7583,0.3313,0.2344
LG1,16500001,16600000,16548177,5663,3201,58.9234,80.6484,-0.1557,-0.0463,-0.0288
LG1,16600001,16700000,16651103,5588,2921,112.2526,23.1609,0.6579,0.2317,0.1193
LG1,16700001,16800000,16748020,5924,3278,57.6708,50.8375,0.063,0.0138,0.0085
LG1,16800001,16900000,16847446,5758,3111,106.301,169.9385,-0.2304,-0.1275,-0.0732
LG1,16900001,17000000,16945197,4888,2052,233.2958,59.2458,0.595,0.3651,0.2022
LG1,17000001,17100000,17047097,5515,2801,51.5078,288.0161,-0.6966,-0.7314,-0.209
LG1,17100001,17200000,17150350,6429,3622,178.2255,37.7297,0.6506,0.2757,0.1581
LG1,17200001,17300000,17252025,6370,3662,58.5031,74.4573,-0.12,-0.0244,-0.0166
LG1,17300001,17400000,17347755,5611,3190,72.9042,29.2458,0.4274,0.0914,0.0569
LG1,17400001,17500000,17450844,6047,3234,111.5146,30.5979,0.5694,0.2079,0.1226
LG1,17500001,17600000,17556521,5467,3035,46.8943,58.4859,-0.11,-0.0269,-0.0139
LG1,17600001,17700000,17650495,6457,3432,52.401,23.1052,0.388,0.0705,0.0393
LG1,17700001,17800000,17747196,6466,3660,180.5953,22.8245,0.7756,0.3341,0.1693
LG1,17800001,17900000,17843512,6124,3539,84.5208,54.7792,0.2135,0.0633,0.0334
LG1,17900001,18000000,17950602,5400,2954,57.225,40.0625,0.1764,0.0374,0.0228
LG1,18000001,18100000,18045957,6207,3742,53.375,35.075,0.2069,0.0391,0.0213
LG1,18100001,18200000,18151294,5349,2934,66.9729,60.4771,0.051,0.0162,0.0089
LG1,18200001,18300000,18251600,6537,3353,80.5625,19.2042,0.615,0.1175,0.0708
LG1,18300001,18400000,18352062,4949,2550,101.4104,45.7313,0.3784,0.1414,0.0725
LG1,18400001,18500000,18447009,4832,2760,48.575,17.7542,0.4647,0.0737,0.0445
LG1,18500001,18600000,18553920,5293,2757,14.4292,47.5333,-0.5343,-0.0729,-0.0445
LG1,18600001,18700000,18648170,6062,3289,24.4542,64.6458,-0.4511,-0.0823,-0.0476
LG1,18700001,18800000,18740475,5602,3254,42.4891,53.4516,-0.1143,-0.0194,-0.0122
LG1,18800001,18900000,18850212,6230,3522,45.6969,107.1594,-0.4021,-0.1064,-0.0644
LG1,18900001,19000000,18950141,5967,3184,22.2609,61.0526,-0.4656,-0.0796,-0.0473
LG1,19000001,19100000,19051329,5347,3021,21.2021,39.5479,-0.302,-0.0392,-0.0228
LG1,19100001,19200000,19148415,6144,3301,82.9266,48.7057,0.26,0.0772,0.0441
LG1,19200001,19300000,19247924,5295,3024,215.7198,17.399,0.8507,0.4422,0.2115
LG1,19300001,19400000,19355496,5518,3167,48.0729,108.2521,-0.385,-0.137,-0.073
LG1,19400001,19500000,19445309,4426,2373,21.9625,34.9417,-0.2281,-0.0396,-0.0229
LG1,19500001,19600000,19544219,5064,2681,36.8563,120.0438,-0.5302,-0.2083,-0.1227
LG1,19600001,19700000,19647416,6288,3453,31.55,52.1792,-0.2464,-0.0416,-0.0263
LG1,19700001,19800000,19749280,6208,3357,147.4073,51.7781,0.4801,0.185,0.11
LG1,19800001,19900000,19850848,5320,2986,89.6375,55.0917,0.2387,0.081,0.0459
LG1,19900001,20000000,19947973,6141,2760,159.112,63.8495,0.4273,0.157,0.1008
LG1,20000001,20100000,20052612,5243,2907,35.026,79.7969,-0.3899,-0.1025,-0.0591
LG1,20100001,20200000,20149576,4960,2953,129.1995,55.1745,0.4015,0.1212,0.0767
LG1,20200001,20300000,20251495,5552,2654,161.0635,48.4094,0.5378,0.1591,0.1175
LG1,20300001,20400000,20354817,4350,2114,284.888,28.6047,0.8175,0.4004,0.2883
LG1,20400001,20500000,20451023,4886,2805,66.949,21.5656,0.5127,0.0722,0.0506
LG1,20500001,20600000,20524752,2264,1158,7.425,14.6833,-0.3283,-0.0451,-0.0288
LG2,1,100000,49282,6420,3505,59.6172,37.3005,0.2303,0.0429,0.0252
LG2,100001,200000,150086,5190,3072,22.1052,25.3177,-0.0677,-0.0068,-0.0046
LG2,200001,300000,249199,5237,3038,33.2073,51.7031,-0.2178,-0.0366,-0.023
LG2,300001,400000,352380,3836,2020,58.0969,24.7052,0.4033,0.1003,0.0624
LG2,400001,500000,447906,4262,2348,41.0875,45.6333,-0.0524,-0.0116,-0.008
LG2,500001,600000,551877,4451,1537,33.7833,47.1167,-0.1648,-0.0427,-0.0229
LG2,600001,700000,655093,4370,2418,110.5214,74.8505,0.1924,0.076,0.0576
LG2,700001,800000,745708,5624,2791,39.926,172.7052,-0.6245,-0.2748,-0.1876
LG2,800001,900000,854573,5455,2941,59.6161,17.6578,0.543,0.107,0.0613
LG2,900001,1000000,948196,4849,2557,18.5885,21.1635,-0.0648,-0.0068,-0.0044
LG2,1000001,1100000,1049313,5486,3044,32.3052,22.5469,0.1779,0.0197,0.0122
LG2,1100001,1200000,1151836,6107,3601,34.4656,32.0656,0.0361,0.0045,0.0029
LG2,1200001,1300000,1247943,5780,3421,50.2792,32.8583,0.2095,0.0304,0.0186
LG2,1300001,1400000,1350194,5659,3171,74.9901,24.6109,0.5058,0.0998,0.0606
LG2,1400001,1500000,1446764,5579,2723,21.6609,22.7484,-0.0245,-0.002,-0.0013
LG2,1500001,1600000,1552687,5772,3564,21.724,27.4448,-0.1164,-0.0126,-0.0079
LG2,1600001,1700000,1647019,5030,2838,56.9641,37.9266,0.2006,0.0397,0.0244
LG2,1700001,1800000,1755333,4529,2513,24.7828,35.1245,-0.1726,-0.0276,-0.0158
LG2,1800001,1900000,1849328,5162,2844,45.0625,41.3042,0.0435,0.0077,0.0046
LG2,1900001,2000000,1947042,5206,3037,22.6031,30.2281,-0.1443,-0.0159,-0.0104
LG2,2000001,2100000,2056210,5043,2763,25.9807,22.4391,0.0731,0.0082,0.0052
LG2,2100001,2200000,2147626,5867,3030,49.7359,36.1818,0.1578,0.0287,0.0165
LG2,2200001,2300000,2250770,5539,3028,36.8922,27.5005,0.1458,0.0222,0.013
LG2,2300001,2400000,2343805,4632,2340,29.0724,40.1807,-0.1604,-0.0304,-0.0199
LG2,2400001,2500000,2449508,6588,3647,54.7474,32.0807,0.2611,0.0432,0.0256
LG2,2500001,2600000,2546197,5586,2747,100.9979,37.1437,0.4622,0.1342,0.0848
LG2,2600001,2700000,2650683,5951,3350,26.4099,46.1849,-0.2724,-0.042,-0.0242
LG2,2700001,2800000,2750570,6416,3820,84.7266,27.4474,0.5106,0.0987,0.0602
LG2,2800001,2900000,2852362,5436,3388,93.0411,66.9745,0.1629,0.0525,0.0319
LG2,2900001,3000000,2956882,4063,2288,42.8563,54.1521,-0.1164,-0.0383,-0.0205
LG2,3000001,3100000,3059332,5209,2883,130.837,33.9953,0.5875,0.2377,0.1142
LG2,3100001,3200000,3147388,5116,2763,23.2786,32.2786,-0.162,-0.0179,-0.0111
LG2,3200001,3300000,3249565,5050,2639,67.0667,63.2625,0.0292,0.0079,0.0043
LG2,3300001,3400000,3350131,5997,3280,38.187,71.8703,-0.3061,-0.0571,-0.0358
LG2,3400001,3500000,3446573,5000,2782,66.5484,42.8901,0.2162,0.0482,0.0288
LG2,3500001,3600000,3549869,6045,3506,48.2318,18.9193,0.4365,0.0653,0.0403
LG2,3600001,3700000,3651712,6859,3460,95.7281,59.5906,0.2327,0.0872,0.04
LG2,3700001,3800000,3748290,6194,3542,29.6729,31.7313,-0.0335,-0.0039,-0.0024
LG2,3800001,3900000,3850482,5397,3036,31.3932,48.4724,-0.2138,-0.0418,-0.0226
LG2,3900001,4000000,3952797,5593,3143,33.1557,80.2182,-0.4151,-0.1075,-0.0602
LG2,4000001,4100000,4050028,5133,2728,67.5141,42.4682,0.2277,0.056,0.0337
LG2,4100001,4200000,4151630,6556,3588,59.2974,49.0766,0.0943,0.0189,0.0112
LG2,4200001,4300000,4249238,6475,3914,47.4021,96.2646,-0.3401,-0.0851,-0.0506
LG2,4300001,4400000,4349000,6536,3572,54.9943,37.3276,0.1914,0.0335,0.0203
LG2,4400001,4500000,4453207,5357,3124,51.2724,55.3391,-0.0381,-0.0075,-0.0046
LG2,4500001,4600000,4551371,5948,3498,50.8667,51.3958,-0.0052,-0.001,-0.0006
LG2,4600001,4700000,4636807,3188,1711,29.8385,31.1927,-0.0222,-0.0054,-0.0034
LG2,4700001,4800000,4755206,5788,3093,68.5484,56.3693,0.0975,0.0226,0.0149
LG2,4800001,4900000,4845849,5128,2894,61.8849,117.1016,-0.3085,-0.1001,-0.062
LG2,4900001,5000000,4949366,5387,2465,140.5938,90.1687,0.2185,0.104,0.0482
LG2,5000001,5100000,5062376,3009,1687,22.5516,47.8849,-0.3597,-0.1,-0.0582
LG2,5100001,5200000,5150307,6002,3024,38.1172,56.9505,-0.1981,-0.0343,-0.0216
LG2,5200001,5300000,5248978,5119,2668,55.0161,27.4828,0.3337,0.0566,0.0372
LG2,5300001,5400000,5349650,5152,2618,20.1594,54.2844,-0.4584,-0.0743,-0.0423
LG2,5400001,5500000,5450506,5594,3224,30.5604,50.9813,-0.2504,-0.0471,-0.0262
LG2,5500001,5600000,5548398,5259,2872,89.4443,20.6734,0.6245,0.1457,0.0836
LG2,5600001,5700000,5650109,5689,3002,145.8833,32.0875,0.6394,0.2795,0.1369
LG2,5700001,5800000,5751175,5352,2081,295.5526,16.8484,0.8921,0.4671,0.301
LG2,5800001,5900000,5851809,4668,2750,412.5417,30.2958,0.8632,0.497,0.3727
LG2,5900001,6000000,5951006,4934,2509,63.8427,20.6802,0.5107,0.129,0.0716
LG2,6000001,6100000,6049602,6596,3719,145.5047,35.6922,0.606,0.2061,0.1078
LG2,6100001,6200000,6147162,5384,3198,119.2104,25.1146,0.652,0.2534,0.139
LG2,6200001,6300000,6251734,5657,2862,127.1865,155.6323,-0.1006,-0.0656,-0.0321
LG2,6300001,6400000,6348213,5683,3299,94.2214,174.9255,-0.2999,-0.2087,-0.1101
LG2,6400001,6500000,6450199,5622,3184,36.1943,49.7234,-0.1575,-0.0282,-0.0162
LG2,6500001,6600000,6551469,5645,3291,51.0583,37.4208,0.1541,0.0236,0.0143
LG2,6600001,6700000,6646370,5350,3082,21.0859,107.3568,-0.6717,-0.1675,-0.0985
LG2,6700001,6800000,6751728,5965,3349,33.5464,49.2672,-0.1898,-0.0323,-0.0185
LG2,6800001,6900000,6849993,5636,3359,59.0224,46.6099,0.1175,0.0259,0.0146
LG2,6900001,7000000,6950431,5494,3265,39.6526,37.7693,0.0243,0.0037,0.0023
LG2,7000001,7100000,7049679,5681,3262,76.9922,45.2755,0.2594,0.0681,0.0388
LG2,7100001,7200000,7148531,5498,3100,32.0547,39.5089,-0.1042,-0.0185,-0.0103
LG2,7200001,7300000,7254208,4703,2632,50.937,55.162,-0.0398,-0.0128,-0.0078
LG2,7300001,7400000,7350832,5948,3728,77.9698,73.1365,0.032,0.0106,0.0064
LG2,7400001,7500000,7453552,5111,2733,150.4552,30.5052,0.6629,0.3628,0.2045
LG2,7500001,7600000,7550644,5663,3332,100.5568,28.0568,0.5637,0.1845,0.09
LG2,7600001,7700000,7649439,6461,3700,230.1969,35.026,0.7359,0.3868,0.2049
LG2,7700001,7800000,7748768,5813,3044,59.7406,50.749,0.0814,0.0241,0.0133
LG2,7800001,7900000,7853801,5648,3401,36.6057,44.3016,-0.0951,-0.0178,-0.0102
LG2,7900001,8000000,7944212,5133,2760,83.8089,31.6214,0.4521,0.1583,0.0827
LG2,8000001,8100000,8046466,5120,3092,46.0203,32.1328,0.1777,0.0472,0.029
LG2,8100001,8200000,8146992,5681,3220,44.0979,45.5021,-0.0157,-0.0041,-0.0023
LG2,8200001,8300000,8249221,6386,3533,55.0094,55.1302,-0.0011,-0.0003,-0.0002
LG2,8300001,8400000,8347793,5025,2789,49.113,32.0422,0.2103,0.0427,0.0277
LG2,8400001,8500000,8449719,6175,3432,122.9375,36.8458,0.5388,0.2618,0.1291
LG2,8500001,8600000,8557111,5810,3355,40.3875,56.3333,-0.1649,-0.0334,-0.0213
LG2,8600001,8700000,8648096,6105,3620,75.5802,69.1594,0.0444,0.0139,0.0088
